經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
121.1546°E,22.7522°N,26.5,71,0.0,6.9,4.892,27.0,5.2,57,多雲,9,7148.354068643871,0.024677412534116556,63.164300905678395,21.12176630946787,43.34605039430905
121.1546°E,22.7522°N,25.4,71,0.0,1.7,3.797,39.0,10.0,57,陰天,9,3030.6093574548363,0.02770060591991124,39.203906127293266,21.88233236220907,45.98540836496374
121.1546°E,22.7522°N,25.2,81,10.5,1.8,3.45,31.2,8.6,56,多雲有雨,9,5306.987105670686,0.018621838376356017,60.735050737019755,22.44947290905923,41.280504187608145
121.1546°E,22.7522°N,25.0,75,0.5,6.0,4.642,37.0,7.2,53,多雲有靄,9,4875.319051957749,0.056537514827615015,94.01463106970749,22.880925335115677,42.84013014515962
121.1546°E,22.7522°N,25.3,71,0.0,7.5,4.581,39.0,8.2,53,多雲,9,724.2201265227683,0.0010291910585641694,20.46985864519859,21.65201707428862,43.84180725318959
121.1546°E,22.7522°N,25.9,71,0.0,8.2,5.181,41.0,5.6,53,多雲,9,1371.7830915782936,0.01093112455443914,69.25584781822405,21.55749627787555,40.74277426216426
121.1546°E,22.7522°N,25.9,69,0.0,9.0,5.422,43.0,2.4,52,晴天,9,4575.576932497736,0.005599049517952439,37.219157659918935,22.268438943330814,51.80995745804111
121.1546°E,22.7522°N,26.3,70,0.0,8.8,5.203,45.0,2.4,52,晴天,9,529.8640019727452,0.0022385114562388166,34.681097035722615,21.00216850666423,40.90176371639929
121.1546°E,22.7522°N,26.5,79,0.0,3.9,3.914,36.0,7.0,51,多雲有靄,9,746.777273035244,0.03973661352928848,82.26365794494198,22.989092442842633,54.50840569994387
121.1546°E,22.7522°N,25.1,68,0.0,5.7,4.169,30.0,7.0,51,多雲,9,3885.0226394714705,0.005819505640003965,62.91943395649465,22.821281933893435,40.11301149605276
121.1546°E,22.7522°N,25.8,73,0.0,7.6,4.628,33.0,5.4,50,多雲,9,5572.204436753547,0.03484810553954783,98.47239899671311,20.83760890080409,35.94276917712489
121.1546°E,22.7522°N,27.0,72,0.0,7.0,4.606,36.0,5.4,50,多雲,9,3344.954779932041,0.021248316415880413,91.17868606447945,24.22361054138065,43.994434469239565
121.1546°E,22.7522°N,26.2,75,0.0,4.3,4.031,40.0,8.6,50,多雲有靄,9,5611.100102698726,0.004579048289421585,60.934076920546644,23.25214727212375,50.26976672259225
121.1546°E,22.7522°N,24.9,73,0.0,4.8,3.856,38.0,5.8,50,多雲,9,8715.260145126178,0.0032618132204961644,33.30316243829423,23.887399275974524,52.02903397326075
121.1546°E,22.7522°N,22.4,68,0.0,0.3,2.422,34.0,10.0,49,陰天,9,4073.72537401472,0.007601294077632169,52.50195398321197,23.391053118644226,35.040151265092
121.1546°E,22.7522°N,22.9,78,1.0,4.0,3.858,32.0,6.6,49,多雲有雨,9,5250.752958696237,0.0001480139560783893,10.506650463611322,24.27893348023217,49.65919324025684
121.1546°E,22.7522°N,19.7,55,0.0,4.2,4.289,34.0,7.4,48,多雲,9,5937.917486475864,0.024780984185629726,70.92889614227997,23.83293821158185,48.36244319701139
121.1546°E,22.7522°N,20.7,53,0.0,8.4,4.833,37.0,5.6,48,多雲,9,9494.345313504184,0.008453767381277249,42.549915877179764,23.64383339621419,41.29679533639262
121.1546°E,22.7522°N,22.6,56,0.0,7.9,4.803,41.0,3.0,48,晴天,9,8625.695001855016,0.00160272796344635,16.345328682213978,23.324005709272924,49.16096800679699
121.1546°E,22.7522°N,23.0,66,0.0,5.8,4.178,35.0,3.8,47,晴天,9,1746.9690785661655,0.034746319695388946,16.886886746497677,23.295888081153024,33.48607704386433
121.1546°E,22.7522°N,23.5,64,0.0,6.6,4.156,36.0,4.4,47,多雲,9,6004.854444452384,0.005683276919062526,2.142310758737298,22.491974694235697,46.252789867573405
121.1546°E,22.7522°N,23.5,60,0.0,10.1,5.039,39.0,3.2,47,晴天,9,1749.6412939815407,0.0041529966768938794,41.917846758868905,21.742017486788374,36.45640357479909
121.1546°E,22.7522°N,23.0,64,0.0,7.2,4.044,24.8,3.4,47,晴天,9,178.91694431203567,0.017817105249919127,71.6025815140002,24.226887908215485,39.58050708383605
121.1546°E,22.7522°N,22.6,67,0.0,6.6,4.906,41.0,5.6,46,多雲,9,4299.118298787242,0.031999390121779415,38.764199415149825,22.39840117940956,44.57067453242422
121.1546°E,22.7522°N,23.0,70,0.0,2.4,3.653,42.0,8.8,46,多雲,9,3863.1580489380603,0.027933833775492887,89.72396239859755,23.75980492934694,40.1715833429135
121.1546°E,22.7522°N,23.5,61,0.0,2.2,3.336,29.0,8.8,46,多雲,9,6646.794076373446,0.0018151460389957028,71.01448370155634,22.95353573585148,45.92927760937275
121.1546°E,22.7522°N,24.3,65,0.0,1.5,3.331,35.0,10.0,46,陰天,9,5487.629729584569,0.004612270654682668,22.508601302296928,24.505379068904247,40.53076780422609
121.1546°E,22.7522°N,22.4,69,0.0,0.5,2.583,39.0,9.4,46,陰天,9,5193.467010513974,0.0036508556491532595,69.00807813052596,22.039125631942873,48.876429390024
121.1546°E,22.7522°N,22.0,67,0.0,3.3,3.936,42.0,8.8,45,多雲,9,5914.102485618635,0.009723913087901504,21.19141908591411,21.324322122934603,45.21172739721489
121.1546°E,22.7522°N,23.0,72,0.0,0.5,2.739,39.0,9.8,45,陰天,9,3271.9092733683906,0.0031728269780822503,8.44988522720509,22.38915522729396,46.33990924406352
121.1546°E,22.7522°N,22.9,78,0.0,1.3,3.503,36.0,9.0,45,陰有靄,9,8148.086886714392,0.003972138565692389,74.93389824657363,23.022378964451867,48.418046242652856
121.1546°E,22.7522°N,21.5,62,0.0,0.6,1.644,37.0,9.6,45,陰天,9,9137.238193013187,0.023959531882537848,11.983188317938742,22.236525777787925,48.76533722743595
121.1546°E,22.7522°N,21.9,62,0.0,1.1,2.75,28.0,10.0,45,陰天,9,8775.600619086636,0.008720716522878995,11.253889551093366,20.84345305387744,32.545087342111756
121.1546°E,22.7522°N,24.0,67,0.0,4.9,4.525,36.0,7.6,44,多雲,9,9155.899105840252,0.010267729160994912,81.34067400560106,23.075434850286076,36.77187745025843
121.1546°E,22.7522°N,24.3,83,1.0,0.6,3.275,23.6,9.4,44,陰有雨,9,6989.59959378822,0.005578922422623195,93.72648140694203,21.480480566567795,36.36273094262809
121.1546°E,22.7522°N,24.8,90,8.5,2.3,3.319,19.7,8.2,44,多雲有雨,9,3272.790179101913,0.015847884181118745,5.053642512735779,23.734718860626707,47.35834315236336
121.1546°E,22.7522°N,24.3,80,0.0,1.8,2.994,39.0,7.2,44,多雲有靄,9,7452.0068264002975,0.014274925053737834,45.12990844100662,22.703520386949968,35.092665476591456
121.1546°E,22.7522°N,23.5,75,0.0,4.2,4.189,39.0,6.6,44,多雲有靄,9,8855.116990327659,0.00972166936551922,7.0854176515325,21.77482641889629,40.590990309821706
121.1546°E,22.7522°N,24.3,76,0.0,5.8,4.7,41.4,7.4,44,多雲有靄,9,6381.178828812271,0.01898758198250044,86.61774745433131,21.618863639420297,50.53789986752027
121.1546°E,22.7522°N,24.6,71,0.0,8.8,5.447,47.0,2.8,44,晴天,9,7011.339652232934,0.004700025005215478,12.642909323927555,21.554174179744763,50.11922131182068
121.1546°E,22.7522°N,21.4,65,0.0,6.1,4.892,49.0,5.8,44,多雲,9,9694.451369890172,0.009846246645468277,83.1436052719923,22.871318626671133,45.567198836618104
121.1546°E,22.7522°N,22.9,73,0.5,0.5,3.078,37.0,9.2,44,陰天,9,1867.1008858169141,0.002263709524543848,87.02160297176917,22.792380858231134,35.50470995041428
121.1546°E,22.7522°N,19.4,80,2.0,0.0,1.869,22.4,10.0,44,陰有雨,9,9025.229861957918,0.0066284719921920745,83.8690238452907,23.855724363532676,40.48852084454157
121.1546°E,22.7522°N,18.5,61,0.0,0.0,1.994,42.0,9.8,44,陰天,9,3614.216877917481,0.01517326084310644,47.833590448762145,23.45099858638806,44.76173128316046
121.1546°E,22.7522°N,15.5,58,0.0,0.0,1.311,39.0,9.8,44,陰天,9,3825.21192307321,0.008248868721332932,12.662804756893497,23.993040927516695,38.00751989224668
121.1546°E,22.7522°N,18.1,61,0.0,4.7,4.336,39.0,6.8,44,多雲,9,6347.722941584152,0.02631369460657155,40.91380335203514,21.886632776042084,38.68709863380684
121.1546°E,22.7522°N,19.2,57,0.0,4.2,4.256,24.0,7.2,44,多雲,9,8761.13911479569,0.03148154433561197,12.08337200403118,22.527536713192323,44.731888014033146
121.1546°E,22.7522°N,21.6,79,3.5,0.3,2.486,33.0,9.6,44,陰有雨,9,1649.2414921850454,0.0013675510202602796,18.28350546286883,21.43824903759088,33.424888089506474
121.1546°E,22.7522°N,22.7,75,0.0,2.0,3.367,37.0,8.8,44,多雲有靄,9,3857.1898933052244,0.0018645291516000164,40.314043678576205,22.664449826367672,36.356683276349
121.1546°E,22.7522°N,22.5,75,0.0,0.0,2.05,34.0,9.4,44,陰有靄,9,8091.225759498623,0.022380675248279674,76.7407542540548,22.315013455793117,33.99997856308092
121.1546°E,22.7522°N,19.5,68,0.0,0.0,1.428,17.6,10.0,44,陰天,9,236.185247159622,0.008185003254397657,42.51638134017689,23.39552491647081,30.967512720409687
121.1546°E,22.7522°N,20.8,63,0.0,3.6,3.942,30.0,7.0,44,多雲,9,516.944771490601,0.0018610714494559915,42.9678748380695,24.620936563050137,41.26600934778176
121.1546°E,22.7522°N,20.7,70,0.0,3.7,3.856,30.0,7.4,44,多雲,9,8896.748244682747,0.0022897649178777756,57.0017934799321,21.829528244699215,48.378586196233854
121.1546°E,22.7522°N,18.5,62,0.0,1.4,3.492,24.6,9.6,44,陰天,9,8283.641384221994,0.006196338159205423,29.505856320523925,24.358763804461,36.591922870786306
121.1546°E,22.7522°N,20.1,60,0.0,4.0,3.614,29.6,5.2,45,多雲,9,5857.614199067355,0.0016972667332843805,39.43795996582483,21.776418026909383,41.68008212996922
121.1546°E,22.7522°N,19.7,68,0.0,0.0,1.306,25.0,10.0,45,陰天,9,5633.56435565178,0.014150702855920303,71.1797347329928,24.70659328394371,33.1553504263439
121.1546°E,22.7522°N,20.3,66,0.0,3.1,3.961,33.0,8.6,45,多雲,9,4174.57192374295,0.006967186152533031,71.63274993276866,20.895316690370468,44.21278952161762
121.1546°E,22.7522°N,21.7,69,0.0,1.8,2.856,39.0,6.6,45,多雲,9,4683.302444650821,0.005511716002747866,38.386042815956436,22.69963840614179,37.08010843874625
121.1546°E,22.7522°N,20.5,69,0.0,4.3,4.167,19.2,7.0,45,多雲,9,8226.373146582908,0.016500574990136786,97.00174436217792,21.42158501683166,43.18519783249148
121.1546°E,22.7522°N,17.9,60,0.0,4.1,4.047,15.2,8.8,45,多雲,9,7558.171555665859,0.0068355350388552855,6.726009755041251,23.731299526275322,34.471537796590184
121.1546°E,22.7522°N,19.4,72,0.5,1.9,3.5,31.0,6.6,46,多雲,9,4301.860617527052,0.003506224813915645,87.82620548838143,22.49377913621044,45.32819412207749
121.1546°E,22.7522°N,20.8,63,0.0,0.8,2.986,31.6,8.8,46,多雲,9,8551.805599448975,0.0018311008136628678,10.880345281382242,23.06200027449173,38.68996172403163
121.1546°E,22.7522°N,20.9,68,2.0,7.7,5.164,35.0,5.0,46,多雲有雨,9,7172.410022723429,0.0032056207755990244,59.795235332440136,22.88255238633053,38.198287969923044
121.1546°E,22.7522°N,19.2,78,1.0,0.0,1.603,22.8,10.0,46,陰有雨,9,1482.4917224652795,0.001099894039518344,46.16223188676536,24.305602527108668,34.887534913328025
121.1546°E,22.7522°N,20.0,73,1.0,3.7,4.203,23.0,7.0,46,多雲有雨,9,8077.279415410585,0.0018580121691025347,87.6491460223122,22.50630187480877,36.842948584052714
121.1546°E,22.7522°N,22.2,77,3.5,3.1,4.172,37.0,9.6,47,陰有雨,9,8294.723273706115,0.006175902621974412,56.21940822937993,22.96509724906254,47.310230618467116
121.1546°E,22.7522°N,23.2,79,3.5,9.1,5.783,33.0,3.2,47,晴有雨,9,7421.831554783667,0.05475913567505315,47.55585232664199,20.921555037335146,38.95272986346106
121.1546°E,22.7522°N,19.4,66,0.0,7.3,5.472,35.0,4.2,47,多雲,9,5806.8999203934245,0.001665270074912324,31.644692696920863,22.84475363409538,33.38758198469311
121.1546°E,22.7522°N,15.8,64,0.0,0.0,2.111,23.0,10.0,48,陰天,9,7018.547792552665,0.004132385725353493,14.610121436291124,21.321243754767387,26.705893878595127
121.1546°E,22.7522°N,14.6,64,0.0,0.0,1.839,42.0,10.0,48,陰天,9,2559.4225326318883,0.012442062050391884,95.42856257909074,22.65604585936541,41.3323221499415
121.1546°E,22.7522°N,18.2,70,0.0,4.4,4.897,42.0,6.0,48,多雲,9,5796.039132215228,0.006777752696223901,82.25345621243747,21.829922831360257,30.01945259249284
121.1546°E,22.7522°N,18.8,73,0.0,3.1,3.611,35.0,6.0,49,多雲,9,5670.515466847522,0.0020204288144162197,99.82729864791253,23.820391076841865,35.331739412863655
121.1546°E,22.7522°N,19.9,74,3.0,1.1,3.861,31.0,9.4,49,陰有雨,9,4150.765089010354,0.007943879281666469,21.782405631829693,21.44199548374047,47.22744707770444
121.1546°E,22.7522°N,21.4,83,10.0,4.6,3.572,19.0,6.2,49,多雲有雨,9,7601.174691242907,0.04402308379633107,17.436744865889008,22.745446736089043,49.53598012504169
121.1546°E,22.7522°N,23.0,76,0.0,8.8,6.019,24.6,3.8,50,晴有靄,9,6136.229735030614,0.01794847702875163,49.25113990653573,24.294608988912564,44.278961320764694
121.1546°E,22.7522°N,23.8,75,0.0,7.5,5.858,27.0,10.0,50,陰有靄,9,3174.807057382717,0.012711119918482833,15.114457827742267,23.87351410162522,53.727512040040075
121.1546°E,22.7522°N,22.6,81,1.0,2.1,3.858,33.0,8.2,51,多雲有雨,9,8471.244250883175,0.010463270300361796,90.83417255947481,20.873328672862684,33.96108091501716
121.1546°E,22.7522°N,22.9,87,2.0,0.0,1.906,20.0,9.0,51,陰有雨,9,6396.5492884696505,0.0014415490808941714,98.65212969103459,23.65666332311518,35.590454200963165
121.1546°E,22.7522°N,21.7,74,0.0,3.3,4.653,40.0,9.2,51,陰天,9,2793.171222214863,0.01589137211446707,16.589158554291604,22.067297439679553,39.093611661272185
121.1546°E,22.7522°N,21.9,77,1.5,3.7,4.381,32.0,8.6,52,多雲有雨,9,3020.887816363161,0.012082536751354438,26.539823111650595,22.810156613916973,40.793056531561604
121.1546°E,22.7522°N,19.4,76,2.5,0.9,3.139,33.0,9.6,52,陰有雨,9,4483.196298499958,0.00038382496718296415,78.55948383836687,22.14498294973094,42.226456009953935
121.1546°E,22.7522°N,18.2,79,2.5,0.5,2.506,28.8,10.0,52,陰有雨,9,3688.9456524459556,0.006409235581483829,51.137700010586606,23.428148782042207,37.46864955148164
121.1546°E,22.7522°N,18.3,57,0.0,1.7,3.769,14.6,9.2,53,陰天,9,6311.991435374295,0.008236095227283339,16.289474412720615,20.96552673169119,41.684067365539235
121.1546°E,22.7522°N,18.8,57,0.0,1.5,3.044,25.0,9.6,53,陰天,9,5947.632648535887,0.008079216559479147,24.18972563830749,24.489395280964533,46.51990758370502
121.1546°E,22.7522°N,20.0,59,0.0,1.3,3.058,37.0,7.4,54,多雲,9,9038.238979052298,0.014159872951091551,95.60983484811881,24.31298715331129,45.424558627125506
121.1546°E,22.7522°N,21.4,63,0.0,6.2,5.906,28.0,6.2,54,多雲,9,2200.8959917745838,0.0018174519150969731,89.71340145147975,22.838554029598733,41.87673954829854
121.1546°E,22.7522°N,21.5,77,0.5,4.9,5.842,23.0,7.2,55,多雲有靄,9,7071.6845229211995,0.0016167907075815193,22.938757518545682,23.999909442961393,50.915360623964496
121.1546°E,22.7522°N,22.0,76,0.0,5.8,5.867,38.0,8.0,55,多雲有靄,9,7611.361861199039,0.03163582281271877,34.71014645373225,24.56962430569731,37.48108563552284
121.1546°E,22.7522°N,23.7,75,0.0,9.6,6.772,25.4,5.8,55,多雲有靄,9,860.7744479852724,0.008740030942348345,62.703597187405954,22.389393863117075,45.37492767043186
121.1546°E,22.7522°N,24.8,85,2.5,4.5,5.25,30.0,9.0,56,陰有雨,9,3255.7890373657624,0.001354430841101294,73.20414442600202,23.680515777564533,46.53232039183981
121.1546°E,22.7522°N,23.9,74,0.0,10.7,7.211,29.0,1.2,56,晴天,9,785.1342273380608,0.010567362188255916,40.953720707299965,23.569135734522703,44.235892772279655
121.1546°E,22.7522°N,21.7,73,0.0,3.2,5.444,35.0,9.0,58,陰天,9,5250.488660317372,0.027425057698126934,62.220249471009424,21.358782436135535,47.167166306312154
121.1546°E,22.7522°N,20.8,76,0.0,1.9,4.247,42.0,9.8,58,陰有靄,9,3649.556654022474,0.011758528913061667,9.029956081928159,24.52343452806528,40.953885845375794
121.1546°E,22.7522°N,23.1,80,1.0,6.3,5.964,23.4,6.2,59,多雲有雨,9,7937.5283505354655,0.006312206157761234,76.47905832640056,22.16667977717561,42.81527797174235
121.1546°E,22.7522°N,19.0,78,0.5,0.0,2.422,13.4,10.0,60,陰有靄,9,6272.972181413566,0.009695946786492028,73.5483533945756,21.224419416651315,46.38166720221754
121.1546°E,22.7522°N,19.3,72,0.0,0.2,3.444,43.0,9.8,61,陰天,9,9798.518159965139,0.014092854403605751,38.51904773092073,24.31073064310263,29.711416288875544
121.1546°E,22.7522°N,21.7,72,0.0,3.6,5.272,33.0,7.0,61,多雲,9,8980.589271813058,0.003768370248826804,72.30480739911623,24.7373192360632,39.82698354591661
121.1546°E,22.7522°N,26.1,70,0.0,9.5,7.117,29.0,2.2,61,晴天,9,2276.832774900099,0.0037990642870000834,69.80142466192129,23.47632412045721,48.04642194374556
121.1546°E,22.7522°N,23.2,76,0.5,4.9,4.247,17.0,5.6,62,多雲有靄,9,7047.775014760485,0.010064158227800971,64.36931155631385,23.78029324341259,34.36001935058512
121.1546°E,22.7522°N,17.4,72,0.0,0.0,1.119,15.8,10.0,63,陰天,9,7983.1628002156,0.01338796207982413,15.86777459952675,21.246714123749374,33.144141398838826
121.1546°E,22.7522°N,17.0,58,0.0,0.3,2.683,19.6,10.0,63,陰天,9,7191.812945786606,0.006245695868711589,56.73805775511656,20.793847093503175,28.282913603478903
121.1546°E,22.7522°N,22.7,71,0.0,7.8,5.917,30.0,2.4,66,晴天,9,5965.084153559145,0.0020529874796274524,57.60427103521077,23.542483604324964,49.213079086637876
121.1546°E,22.7522°N,22.0,84,3.5,0.2,2.206,13.4,9.8,66,陰有雨,9,4304.868461048543,0.00400420665270998,52.06900017898778,23.50295992952764,33.722888314295
121.1546°E,22.7522°N,20.1,83,0.5,0.0,1.081,26.0,10.0,67,陰有靄,9,3737.5230911929125,0.001021841349902849,89.95386306555794,24.464726723927512,41.90465220407923
121.1546°E,22.7522°N,19.0,57,0.0,0.1,3.064,16.6,9.8,67,陰天,9,4010.3025156661006,0.02065977351158256,6.841557957911871,21.316444793589994,46.90901234642549
121.1546°E,22.7522°N,19.3,56,0.0,6.8,5.547,31.0,4.4,68,多雲,9,4392.657804379999,0.00041314169649753777,28.929301985145027,20.84768325741928,31.072661996190238
121.1546°E,22.7522°N,21.8,65,0.0,4.1,4.733,29.0,7.8,68,多雲,9,8065.360040042635,0.00550469155874136,90.43052592731982,24.218236838984073,43.31434885772626
121.1546°E,22.7522°N,25.7,83,0.5,5.1,5.458,15.8,8.0,69,多雲有靄,9,6923.166207000207,0.029034084596615852,81.9990902650436,24.21670732009225,37.00039473262045
121.1546°E,22.7522°N,24.8,74,0.0,6.4,5.725,19.2,4.2,70,多雲,9,3370.0308479082632,0.007340907009467649,1.6682906729686753,21.40221969730017,42.00012650629888
121.1546°E,22.7522°N,22.8,73,0.0,4.4,5.433,41.0,8.2,70,多雲,9,4743.144518900177,0.029862336326950133,73.55125529628204,20.821079487208948,43.79832220286706
121.1546°E,22.7522°N,27.6,65,0.0,9.2,6.517,35.0,3.6,72,晴天,9,7998.733049296368,0.00445095560783003,60.05370597299565,24.46751540196727,43.8126044673647
121.1546°E,22.7522°N,24.7,75,29.0,0.1,2.714,20.6,10.0,72,陰有雨,9,6251.034028127004,0.001706854990780093,18.987981425541435,23.826928506181133,42.43247051291627
121.1546°E,22.7522°N,25.2,79,0.0,2.9,4.497,28.2,9.2,72,陰有靄,9,6813.265975201722,0.00705341365106928,84.63500341305976,23.869664786296404,42.284535855930216
121.1546°E,22.7522°N,27.6,69,0.0,11.7,7.606,34.0,1.0,73,晴天,9,5273.751887787685,0.016903433916860153,85.8305869670101,24.139873200692353,53.97990341869671
121.1546°E,22.7522°N,27.2,68,0.0,9.4,6.942,14.6,2.6,73,晴天,9,6850.2478914374515,0.0024150856352427,26.22735487125256,24.502000664913528,42.85529603400868
121.1546°E,22.7522°N,25.7,77,0.0,9.0,6.853,14.2,4.0,73,多雲有靄,9,6665.177864112184,0.022559326106968668,67.96297159764399,23.646749392400217,54.07419238623113
121.1546°E,22.7522°N,23.8,69,0.0,0.0,2.15,27.4,10.0,75,陰天,9,1038.4454065506443,0.009081967210417426,93.98830718795122,24.261466399187178,41.500941842638056
121.1546°E,22.7522°N,25.6,72,0.0,6.5,5.65,28.0,4.8,76,多雲,9,3994.9723737907534,0.0022305959729346744,29.289532416867193,24.684387729522342,35.77385037405336
121.1546°E,22.7522°N,26.4,78,1.0,1.5,3.986,27.0,9.0,76,陰有雨,9,9919.602057682014,0.0037216869851939985,40.68055280958095,24.238880504207614,48.882935890463585
121.1546°E,22.7522°N,27.4,79,0.0,6.6,5.256,21.8,4.4,77,多雲有靄,9,8197.798235036844,0.003633882775686509,11.717052917138759,24.57042391333532,38.79342813565753
121.1546°E,22.7522°N,27.7,77,0.0,7.5,5.928,28.0,6.2,77,多雲有靄,9,5906.03578344053,0.0028645163121745363,34.59855343859518,21.781469343474868,53.45358596102061
121.1546°E,22.7522°N,28.4,77,0.0,9.1,6.331,18.8,3.0,78,晴有靄,9,8251.011350106315,0.009671579517231911,42.71289838921858,21.37379161332702,55.257607383738915
121.1546°E,22.7522°N,28.6,73,0.0,10.6,6.992,26.0,6.2,78,多雲,9,3898.045202089467,0.004923644561747944,32.39329724626144,23.04901914910333,57.3891582515298
121.1546°E,22.7522°N,26.1,75,0.5,4.1,4.056,14.8,8.8,78,多雲有靄,9,4128.836375087392,0.006023577664497497,90.01788595730041,21.23509488328719,39.08974292166795
121.1546°E,22.7522°N,25.5,74,0.0,1.2,4.197,19.4,9.4,79,陰天,9,5849.145341891489,0.05157337767804954,14.279694858937086,22.907499033076707,48.242801420943366
121.1546°E,22.7522°N,27.6,72,0.0,10.0,6.792,28.6,8.2,79,多雲,9,1773.4805904056918,0.0028533304880761826,66.38765969634315,24.496112993360235,37.7270467778225
121.1546°E,22.7522°N,28.0,72,0.0,10.6,7.286,26.0,7.4,79,多雲,9,6926.53304261821,0.00926829378070818,51.60148183949641,21.143748952531976,51.28137287204901
121.1546°E,22.7522°N,28.3,74,0.0,8.6,6.553,20.6,7.6,80,多雲,9,6890.958585886009,0.025795616100453358,9.693428287673589,24.601416951982102,44.21485108118224
121.1546°E,22.7522°N,26.1,77,1.0,2.8,3.756,19.4,8.4,80,多雲有雨,9,3421.9906425353142,0.0009392354689750664,56.41280907495505,21.32853095028704,38.530956839215165
121.1546°E,22.7522°N,23.7,85,31.5,1.1,1.908,23.6,10.0,81,陰有雨,9,5380.3878764995525,0.04667871026659951,39.501219027263254,21.71439300548671,49.92555050357741
121.1546°E,22.7522°N,25.6,81,9.0,1.6,2.644,34.0,9.6,81,陰有雨,9,8880.209196971067,0.010493294054050056,26.019760889295508,22.583638014570983,48.38058292593868
121.1546°E,22.7522°N,27.4,77,7.0,6.4,5.597,27.6,8.2,82,多雲有雨,9,9200.544395495097,0.0023395847330133237,81.07423813706414,21.441709724495155,45.57153621750114
121.1546°E,22.7522°N,27.9,79,0.0,9.7,6.369,29.6,7.4,82,多雲有靄,9,9199.001899853009,0.013663473744396191,12.539375845009559,22.60300733977891,48.35019085589708
121.1546°E,22.7522°N,28.5,73,0.0,10.9,7.483,28.0,1.4,82,晴天,9,8307.20420316556,0.0007883334091591991,24.675783161405505,24.14221875635741,49.12209154991774
