經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
120.5813°E,23.8738°N,25.1,79,0.0,10.2,5.0,34.0,0.0,51,晴有靄,48.6,6641.2456421793195,0.024932272814732776,36.48005397764125,25.611801893917725,42.804403482504924
120.5813°E,23.8738°N,25.6,74,0.0,10.3,5.003,44.0,1.0,51,晴天,48.6,5130.593317160177,0.004421122329110191,19.220769584212228,22.46796070692961,42.48453020447404
120.5813°E,23.8738°N,26.3,76,0.0,6.3,3.944,42.0,5.2,50,多雲有靄,48.6,665.692544767717,0.013508089901150258,64.15545485978973,23.05631361660169,52.230816335690875
120.5813°E,23.8738°N,24.4,78,0.0,6.0,3.767,23.0,7.0,50,多雲有靄,48.6,9644.29081062668,0.020581903395826304,49.17343514391429,22.029618168963218,48.403369539030294
120.5813°E,23.8738°N,25.0,78,0.0,8.0,4.181,15.4,3.0,50,晴有靄,48.6,2603.536390187973,0.005682131313809946,72.06795723735814,23.86460556631045,48.076199031660025
120.5813°E,23.8738°N,25.3,86,0.0,6.3,3.644,13.0,0.8,49,晴有靄,48.6,5952.309121936904,0.005513605488454698,21.50930922527422,22.722022638301677,50.91309662008828
120.5813°E,23.8738°N,26.2,81,0.0,9.8,4.547,21.0,3.4,49,晴有靄,48.6,8480.91295004602,0.032668116010348004,82.94123634658551,25.24357622366905,41.361681646465634
120.5813°E,23.8738°N,24.8,82,0.0,9.9,5.067,44.0,1.0,49,晴有靄,48.6,1426.7213110044313,0.024038831432446783,83.40362578523194,25.042246182372523,46.00858428601103
120.5813°E,23.8738°N,23.1,80,0.0,1.0,2.547,58.0,8.0,49,多雲有靄,48.6,115.22940788830665,0.0038889611102863827,19.74261121407277,23.95144304355493,48.47848174864442
120.5813°E,23.8738°N,21.4,69,0.0,1.7,3.147,55.0,8.2,48,多雲,48.6,707.1134505189788,0.004756270697142268,64.41972846662787,24.822850055438547,39.21444131771167
120.5813°E,23.8738°N,21.0,76,0.0,1.0,2.325,26.0,9.0,48,陰有靄,48.6,8992.214945536176,0.01690894102681856,65.30197518548331,25.057744796075752,42.821021048999576
120.5813°E,23.8738°N,23.3,79,0.0,8.1,4.542,25.0,2.4,48,晴有靄,48.6,4254.451675976729,0.004488978477259006,3.136148175197495,22.299294028624765,43.83635808359972
120.5813°E,23.8738°N,18.5,61,0.0,7.7,4.7,34.0,3.2,47,晴天,48.6,2030.0821292606533,0.0032366484770564702,88.92069764291287,23.303816296062077,41.01167408977213
120.5813°E,23.8738°N,17.3,59,0.0,9.6,5.133,42.0,0.0,47,晴天,48.6,4915.413119607997,0.004156306845920203,47.49532788533454,22.9345364851461,43.83688748395186
120.5813°E,23.8738°N,18.4,72,0.0,9.7,4.803,30.0,1.0,47,晴天,48.6,867.2488176282283,0.0019387096818276382,37.43926052525518,24.188062129281448,46.90291623074655
120.5813°E,23.8738°N,20.3,74,0.0,6.4,4.097,28.0,4.8,47,多雲,48.6,6775.301115541173,0.00735784724890613,1.5363340217608878,22.100520772694924,42.11082646788985
120.5813°E,23.8738°N,20.9,76,0.0,9.7,4.8,35.0,1.0,46,晴有靄,48.6,6316.356353250217,0.008846122769088359,27.65319546870466,25.663471095892522,32.77583189015161
120.5813°E,23.8738°N,21.1,76,0.0,9.8,4.639,32.0,0.0,46,晴有靄,48.6,9885.5839401195,0.0003396062467335624,21.44164293700499,22.36418537914419,37.45926839034908
120.5813°E,23.8738°N,21.5,72,0.0,9.8,4.719,34.0,1.6,46,晴天,48.6,3308.478323883398,0.0006317728199448723,95.79282894873363,23.52458590934749,41.553088441111214
120.5813°E,23.8738°N,20.5,75,0.0,9.6,4.394,24.0,0.0,46,晴有靄,48.6,7598.5606155959895,0.0040249596532503295,60.7890158793517,22.979478427811422,34.93068318752347
120.5813°E,23.8738°N,20.6,77,0.0,9.0,3.989,18.6,1.2,45,晴有靄,48.6,8780.63704867339,0.004734317085140998,5.875599857641034,24.83451936355243,34.06235015056634
120.5813°E,23.8738°N,21.4,79,0.0,8.9,4.383,32.0,2.2,45,晴有靄,48.6,4966.112354538266,0.0060673829144011135,8.09119503773925,22.947516901055845,47.82367849938376
120.5813°E,23.8738°N,21.6,78,0.0,8.2,4.283,24.6,2.6,45,晴有靄,48.6,4064.183101065018,0.022534172364542627,56.0297847168827,23.024311057957174,37.189844434390416
120.5813°E,23.8738°N,22.5,73,0.0,9.4,4.208,25.4,2.6,45,晴天,48.6,3333.3792178552358,0.005047020586513103,30.931822187720424,25.09305953711239,34.34396906803308
120.5813°E,23.8738°N,20.1,75,0.0,6.6,3.589,40.0,6.0,44,多雲有靄,48.6,9137.571547478641,0.0037714458479640605,29.12642701182431,24.43311245466107,49.47150417464046
120.5813°E,23.8738°N,20.7,93,1.5,0.0,1.383,37.0,10.0,44,陰有雨,48.6,8183.5302014604285,0.04748742544818586,61.27397434639267,23.098642721350355,35.74153672194972
120.5813°E,23.8738°N,20.0,75,0.0,8.5,3.658,36.0,0.0,44,晴有靄,48.6,151.73767351677907,0.0027612824540665204,18.872502214694777,25.465413496504617,49.16835937711531
120.5813°E,23.8738°N,21.0,80,0.0,9.3,3.7,26.0,0.0,43,晴有靄,48.6,8233.702181606339,0.008248261326580197,40.67798334349091,23.338648608859923,45.247363861479485
120.5813°E,23.8738°N,22.1,70,0.0,9.5,3.736,36.0,0.0,43,晴天,48.6,7606.685551328423,0.008850737667135367,59.41608992618116,22.175103346687198,40.99782255432331
120.5813°E,23.8738°N,24.5,72,0.0,9.3,4.0,34.4,2.8,43,晴天,48.6,6063.136333556383,0.0027978125891306846,42.252379956542654,22.351956407080372,41.01121255237912
120.5813°E,23.8738°N,24.9,80,0.0,2.1,2.569,29.0,8.0,43,多雲有靄,48.6,3060.392650437528,0.00418673730861228,97.61908192864051,22.08333281765749,51.545621675764835
120.5813°E,23.8738°N,22.8,80,0.0,9.2,3.733,41.0,0.0,43,晴有靄,48.6,7654.5199679461375,0.01913978857774148,8.025059052346606,23.712134614754255,48.51275704429674
120.5813°E,23.8738°N,22.7,86,0.0,9.4,3.647,24.8,0.6,43,晴有靄,48.6,9535.174369137458,0.004693804962091395,54.573956304631864,24.435135028431144,35.216923856193596
120.5813°E,23.8738°N,24.3,78,0.0,8.8,3.556,31.0,0.0,43,晴有靄,48.6,80.68694507064112,0.010014491635663463,52.06068199958215,22.91929114370769,41.36680166506511
120.5813°E,23.8738°N,19.6,75,0.0,7.6,3.975,37.6,1.8,43,晴有靄,48.6,8342.015756907647,0.00930932860220241,94.58459243789422,23.186171683271066,48.46058719020227
120.5813°E,23.8738°N,16.4,70,0.0,0.1,1.706,52.0,10.0,43,陰天,48.6,6447.643417590545,0.00103379283356839,3.0632118267402197,24.846591551441886,27.657914093769534
120.5813°E,23.8738°N,19.9,77,0.0,6.7,3.433,50.0,4.2,43,多雲有靄,48.6,9762.892002983623,0.004581927068227917,38.228411110703284,25.313634261746593,44.303304691580514
120.5813°E,23.8738°N,17.7,74,0.0,0.1,1.975,62.0,8.6,43,多雲,48.6,2109.416255293459,0.005674174892636397,82.57741402683779,22.791118056317984,33.25166034118162
120.5813°E,23.8738°N,12.8,65,0.0,0.0,1.631,41.0,10.0,43,陰天,48.6,7532.209845286079,0.009908969442794922,20.545698831751046,24.569218276843113,30.95457173067262
120.5813°E,23.8738°N,14.6,71,0.0,9.5,4.094,42.0,0.0,43,晴天,48.6,5503.2705045713665,0.001277632122236306,56.09995598884928,24.812874411441452,38.426165862892326
120.5813°E,23.8738°N,16.8,74,0.0,3.6,2.594,16.0,5.8,43,多雲,48.6,1061.8354590053275,0.0074096919061374935,80.75616770299796,21.874638629475225,38.27491056725606
120.5813°E,23.8738°N,18.8,96,10.5,0.0,1.044,14.4,10.0,43,陰有雨,48.6,1546.8444192940642,0.0005118472948699275,29.149584837856658,22.9483575552407,40.78682565004636
120.5813°E,23.8738°N,19.1,88,0.0,9.5,4.031,27.4,1.0,43,晴有靄,48.6,2778.597147808662,0.004049955167506025,9.448315579918576,23.12616251119167,42.9174855662417
120.5813°E,23.8738°N,18.2,70,0.0,6.1,3.45,20.0,3.6,43,晴天,48.6,2837.0995873828497,0.024586935847104207,16.764117726001526,22.30990952113321,42.05234844613036
120.5813°E,23.8738°N,18.1,81,0.0,5.6,3.45,14.2,3.8,43,晴有靄,48.6,539.8264731097524,0.007388022887648602,61.825925867195075,25.24124214944853,44.84934576750808
120.5813°E,23.8738°N,17.5,82,0.0,5.6,3.583,20.8,5.6,43,多雲有靄,48.6,2461.2181416240683,0.003724921119169745,98.70528219330265,22.333328128528112,28.51727971240833
120.5813°E,23.8738°N,16.4,76,0.0,5.5,3.219,19.0,5.2,43,多雲有靄,48.6,9628.58961114541,0.0007649437958176439,65.16357830088417,24.1880653494945,34.54630778667553
120.5813°E,23.8738°N,16.8,83,0.0,9.3,3.822,14.0,0.0,43,晴有靄,48.6,2631.2374346459865,0.014567018063451216,6.947548890921662,24.137010350215743,30.48726025430425
120.5813°E,23.8738°N,17.4,82,0.0,9.0,3.931,12.6,0.0,44,晴有靄,48.6,2729.064202986448,0.02357780051946258,90.64986550297434,25.625024440866284,38.05983002519966
120.5813°E,23.8738°N,17.2,76,0.0,5.6,3.742,19.4,6.4,44,多雲有靄,48.6,3757.2109916331474,0.01774708454147569,80.74466257550957,25.6446116625483,28.92188880390428
120.5813°E,23.8738°N,17.9,79,0.0,5.1,3.222,18.4,4.4,44,多雲有靄,48.6,160.26046248366674,0.010660600343481519,60.22807797753017,22.951229224841132,31.72412702340367
120.5813°E,23.8738°N,19.3,84,0.0,8.1,4.144,28.2,3.2,44,晴有靄,48.6,2272.088670152381,0.01384994292716017,4.53610935211719,24.34506530091359,49.27426717309545
120.5813°E,23.8738°N,17.4,73,0.0,9.5,4.4,36.0,0.0,44,晴天,48.6,9223.453186332808,0.0007050345947181344,60.23785357299427,23.15912523485158,29.512138550094203
120.5813°E,23.8738°N,14.7,70,0.0,8.5,3.928,19.0,1.4,44,晴天,48.6,5599.106078210846,0.011608198676311401,30.34889102907443,25.81383089650352,34.3300648643738
120.5813°E,23.8738°N,16.2,76,0.0,9.2,4.006,15.0,0.0,44,晴有靄,48.6,2934.2195654007364,0.015323111453031144,34.71817800365843,22.39985274242889,26.331666816354197
120.5813°E,23.8738°N,17.4,73,0.0,9.6,4.392,26.0,0.0,45,晴天,48.6,121.76310249011168,0.02184445376048072,67.59099488364242,22.25068038902493,31.410512893621465
120.5813°E,23.8738°N,18.5,74,0.0,9.3,4.306,28.0,1.0,45,晴天,48.6,7787.107921653019,6.459402504533008e-05,58.12982662230186,23.084115875327285,42.36338452219101
120.5813°E,23.8738°N,17.7,80,0.0,9.7,4.494,25.0,0.0,45,晴有靄,48.6,923.4247802953734,0.0005078207027364408,64.0562535184956,24.679404334234192,47.36655287153834
120.5813°E,23.8738°N,17.2,81,0.0,9.4,4.461,22.0,0.0,45,晴有靄,48.6,2021.157640463686,0.004363219378650245,16.57199842213618,21.97008108826504,44.82275984303821
120.5813°E,23.8738°N,18.6,82,0.0,9.5,4.531,28.0,0.0,45,晴有靄,48.6,2072.7783272912116,0.004918582756814264,93.82407862301577,25.589119703536102,44.62553977577957
120.5813°E,23.8738°N,20.1,85,0.0,9.1,4.428,13.8,0.4,45,晴有靄,48.6,6363.109745613989,0.01936686520740543,5.030924312019247,23.782066915347215,46.23152035581916
120.5813°E,23.8738°N,21.1,85,0.0,6.7,3.925,14.6,4.0,46,多雲有靄,48.6,1107.434579461435,0.0016021520750195129,74.14546485230248,23.17864137712283,43.302406235730224
120.5813°E,23.8738°N,20.4,88,0.0,6.8,3.917,13.4,4.6,46,多雲有靄,48.6,1203.2416762981347,0.010679305470266687,24.22069697869955,23.016592925010144,45.29130842926749
120.5813°E,23.8738°N,9.7,85,5.0,0.0,1.461,51.0,10.0,47,陰有雨,48.6,7499.220118634494,0.012420600869139565,31.748349326322046,22.941739160222518,27.63055942735434
120.5813°E,23.8738°N,11.9,74,0.0,0.0,1.831,40.0,10.0,47,陰天,48.6,348.7004475593551,0.0054435352711530525,64.82445180145481,23.064324707810027,41.4170486370702
120.5813°E,23.8738°N,13.5,79,0.0,0.0,1.561,28.0,10.0,47,陰有靄,48.6,6058.504150304543,0.013643407237618928,59.61696387117576,23.839502626287338,41.304994147568934
120.5813°E,23.8738°N,15.0,77,0.0,9.4,4.669,24.0,0.0,47,晴有靄,48.6,1838.4129025395498,0.00655830946870415,24.359495850378387,23.003896307991372,35.67150888023537
120.5813°E,23.8738°N,15.1,81,0.0,3.5,3.189,16.0,6.4,48,多雲有靄,48.6,8011.4749065407905,0.014654269491166303,93.41286052613286,23.678661984382693,42.61811740976171
120.5813°E,23.8738°N,17.4,87,0.5,7.0,4.411,14.8,5.4,48,多雲有靄,48.6,3792.654491495173,0.010929958176285068,70.22802733358225,25.783115841193755,44.61874219570035
120.5813°E,23.8738°N,19.6,86,0.0,5.4,3.933,14.2,6.0,48,多雲有靄,48.6,1146.4006677686314,0.03886506261749407,82.76261280030569,23.926700561478906,48.44670991283948
120.5813°E,23.8738°N,21.6,79,0.0,9.5,5.131,41.0,1.2,49,晴有靄,48.6,8626.692912515062,0.05487525658007805,36.37100745901952,22.013030262023566,42.48775675398099
120.5813°E,23.8738°N,21.3,82,0.0,8.1,4.711,19.3,4.0,49,多雲有靄,48.6,5589.262088297054,0.0031732533187376695,45.00055039665873,23.91286317547395,33.55469797416643
120.5813°E,23.8738°N,21.0,86,0.0,6.5,4.372,15.0,3.4,49,晴有靄,48.6,9801.82303289207,0.004409556862829604,31.379374602857403,24.060644744226973,36.87991677357767
120.5813°E,23.8738°N,21.0,85,0.0,4.4,4.011,20.6,6.8,49,多雲有靄,48.6,6314.374404025065,0.008160971751228483,77.35588495235947,23.02171751828618,36.47397054078296
120.5813°E,23.8738°N,20.6,89,0.0,1.2,2.772,11.8,9.0,50,陰有靄,48.6,7468.928495055825,0.013091829698501173,85.61749614831984,24.884892629079967,33.88186921103275
120.5813°E,23.8738°N,19.0,82,0.0,2.8,3.331,22.0,8.8,50,多雲有靄,48.6,2515.2243297219006,0.0038315474389786605,18.284684589537726,25.592841852676052,29.769727655485504
120.5813°E,23.8738°N,16.9,88,3.5,0.3,1.789,34.0,9.0,51,陰有雨,48.6,8297.895309016343,0.0009829672098006813,70.85300937680188,23.711349063927365,32.914693010354746
120.5813°E,23.8738°N,15.0,92,11.5,0.5,1.969,28.0,9.4,51,陰有雨,48.6,7284.145103379311,0.002563271203429504,90.86805236684428,25.54408945005784,27.453721652466534
120.5813°E,23.8738°N,13.5,90,8.5,0.4,2.553,26.4,9.6,51,陰有雨,48.6,3802.8807611301777,0.0021162406617176326,26.807777463923877,23.501634399756185,36.701029369098315
120.5813°E,23.8738°N,14.6,75,0.0,0.0,1.514,14.4,10.0,52,陰有靄,48.6,3781.033194264667,0.05965731196024034,49.195840898133426,24.14135965468121,32.41210732309641
120.5813°E,23.8738°N,15.1,68,0.0,10.3,6.033,36.0,0.0,52,晴天,48.6,1176.1893116206313,0.0010253989555525755,78.77760728713292,23.925794025420057,42.37212229002449
120.5813°E,23.8738°N,15.6,72,0.0,10.3,5.794,37.0,0.0,52,晴天,48.6,3462.160134363595,0.02397814914535851,59.13899056088647,23.499414404211137,35.13237526090304
120.5813°E,23.8738°N,17.0,63,0.0,10.4,5.906,32.0,0.0,53,晴天,48.6,2931.736716766384,0.012297910758276449,82.16671282688668,23.950455174011264,33.922739135434156
120.5813°E,23.8738°N,20.2,55,0.0,10.4,5.764,50.0,0.0,53,晴天,48.6,1100.8454269140457,0.0013352486117783175,84.06149662799378,23.817051258048995,32.06917970667475
120.5813°E,23.8738°N,22.1,66,0.0,8.3,5.319,50.0,3.6,53,晴天,48.6,5804.012913162375,0.013128302294692671,13.495285319465133,23.049619976332455,50.02687356469508
120.5813°E,23.8738°N,18.2,84,0.0,6.5,4.647,25.0,4.4,54,多雲有靄,48.6,7468.205128260881,0.004553515131500781,61.3809297553918,25.2677145979045,40.093948283142716
120.5813°E,23.8738°N,18.9,84,0.0,9.9,5.608,18.0,0.8,54,晴有靄,48.6,6881.337526615851,0.020236543350431166,83.3210493711828,24.06411388474911,46.448982318358915
120.5813°E,23.8738°N,21.4,78,0.0,10.5,5.692,27.0,0.0,54,晴有靄,48.6,2526.976667280822,0.003048565909391796,31.398524107493508,21.87871704755723,40.48500029161697
120.5813°E,23.8738°N,25.1,82,0.0,6.6,5.067,41.0,5.0,55,多雲有靄,48.6,6431.930461016328,0.005874503156118625,27.66129326145984,22.212899491074026,39.27521489761206
120.5813°E,23.8738°N,24.8,79,0.0,9.3,5.731,38.4,1.0,55,晴有靄,48.6,1739.4615147727368,0.0006055505303509732,18.358769533070042,21.910343542362515,51.039229322449046
120.5813°E,23.8738°N,22.8,82,0.0,7.0,4.806,31.0,4.4,56,多雲有靄,48.6,4803.619358079359,0.0002579956476152185,35.52101053230192,24.444910892274322,42.81498914821677
120.5813°E,23.8738°N,19.6,76,0.0,10.5,5.886,35.0,0.0,56,晴有靄,48.6,9459.924828951293,0.0074135165481195465,44.698643334998046,23.232352971961372,35.0446508853328
120.5813°E,23.8738°N,19.4,77,0.0,6.8,4.736,31.0,4.0,56,多雲有靄,48.6,255.6492708886574,0.0027790464743003697,80.14026983227404,24.060608249731224,47.06178840168849
120.5813°E,23.8738°N,18.1,79,0.0,7.5,5.253,31.0,4.0,57,多雲有靄,48.6,8210.44733581706,0.011346140030066074,99.00787083651127,22.79524777883159,36.53665920550878
120.5813°E,23.8738°N,16.0,76,0.0,1.0,2.9,26.0,8.8,57,多雲有靄,48.6,4260.178202874474,0.003593429109707859,84.77123733573788,25.66605119568591,45.63623953153898
120.5813°E,23.8738°N,16.1,80,0.0,1.1,2.861,43.0,9.6,58,陰有靄,48.6,3211.4205574415582,0.014417150197066677,77.87833910366253,23.970019000234732,45.06689373574966
120.5813°E,23.8738°N,19.1,80,0.0,8.5,5.122,22.0,5.2,58,多雲有靄,48.6,7921.590462553924,0.005952475490593854,73.45308347291144,24.406991250265534,47.18821180105305
120.5813°E,23.8738°N,20.9,80,0.0,5.0,4.536,16.2,7.4,58,多雲有靄,48.6,1477.732152566354,0.0025204996102769976,60.68913273789352,25.466349093054497,42.9231538626918
120.5813°E,23.8738°N,13.2,88,0.5,0.0,0.711,25.6,10.0,59,陰有靄,48.6,9157.55787599887,0.00032271267776327016,99.8151987654323,21.93482386038645,28.90658784831748
120.5813°E,23.8738°N,16.8,80,0.0,8.7,5.531,21.0,1.0,59,晴有靄,48.6,8056.054774627725,0.003471262940697516,4.309909850399574,23.864279210276813,34.180529713571566
120.5813°E,23.8738°N,20.0,83,0.0,8.7,5.325,12.0,1.6,60,晴有靄,48.6,2345.7804507064393,0.017873224223464677,17.963565704711414,23.48061319780008,36.083414940705055
120.5813°E,23.8738°N,26.2,70,0.0,8.4,5.289,42.0,4.8,60,多雲,48.6,7915.3464463011505,0.008388740913475426,85.44517186976078,24.497406985944806,45.515469041686984
120.5813°E,23.8738°N,16.8,83,3.5,0.4,1.944,29.0,9.8,61,陰有雨,48.6,3047.0190604183927,0.004732846165952447,59.12678089969506,25.275496944263367,46.243015412877995
120.5813°E,23.8738°N,17.3,60,0.0,5.6,4.892,26.0,3.6,61,晴天,48.6,8958.298166222265,0.0010085127615167154,26.412425627760182,22.189850934320877,29.554974170845576
120.5813°E,23.8738°N,17.2,99,7.0,0.0,1.294,6.4,10.0,63,陰有雨,48.6,6297.488241947043,0.007118009086859606,64.49460626685504,25.442822109576326,37.936557563553144
120.5813°E,23.8738°N,19.0,78,0.5,10.7,7.086,43.0,0.4,63,晴有靄,48.6,7312.678581084472,0.004538896705779129,38.8926523416735,24.22280354840569,29.897401031712217
120.5813°E,23.8738°N,19.6,73,0.0,9.0,6.044,35.0,2.2,63,晴天,48.6,3753.4317852147688,0.013301943736375247,56.87167026195888,23.955319749121056,31.912094076672346
120.5813°E,23.8738°N,19.3,88,0.0,3.1,2.881,11.0,8.0,64,多雲有靄,48.6,8889.232031653739,0.007751171588094101,10.85787358192636,24.85913371076863,42.76405014602446
120.5813°E,23.8738°N,20.2,86,0.0,4.1,5.047,13.0,7.6,64,多雲有靄,48.6,3456.193706389755,0.007532565078429733,4.538533998684258,23.42963512617141,46.09500451014669
120.5813°E,23.8738°N,22.1,81,0.0,6.8,5.214,13.0,6.6,65,多雲有靄,48.6,2047.8067821574011,0.00032347750313148354,37.50199715735374,22.081017436294264,45.732238476529
120.5813°E,23.8738°N,23.6,81,0.0,9.8,5.892,24.4,2.0,65,晴有靄,48.6,4287.68938072915,0.002080919904474268,2.0739997514517494,22.633788490209803,46.83363185901512
120.5813°E,23.8738°N,21.3,83,0.0,5.2,4.764,15.0,5.2,65,多雲有靄,48.6,9888.201459449238,0.0035222628680147998,51.106437144995276,25.603600565282548,39.388942386858574
120.5813°E,23.8738°N,19.2,56,0.0,5.5,5.233,34.0,5.4,66,多雲,48.6,2352.477002906908,0.003528277000526589,45.438135857264584,24.653287210512538,36.39413587305643
120.5813°E,23.8738°N,20.1,66,0.0,6.5,5.314,25.0,2.8,67,晴天,48.6,6897.503523910876,0.0006058687217876281,86.82285774869794,22.45220325769321,45.029606113162586
120.5813°E,23.8738°N,21.9,71,0.0,7.1,5.181,42.0,5.0,67,多雲,48.6,6083.841328091916,0.0007669002142364382,97.3118541813482,24.285982021595046,50.31367182102639
120.5813°E,23.8738°N,26.3,69,0.0,9.4,6.178,41.0,1.6,67,晴天,48.6,6230.931563428643,0.002744340442035716,94.00719592555475,22.12383968522214,50.908893680546214
120.5813°E,23.8738°N,27.4,76,0.0,11.0,6.594,46.0,4.0,68,多雲有靄,48.6,9129.810231856694,0.021704510614413114,94.3194305239772,22.55895226083807,49.250303592099314
120.5813°E,23.8738°N,27.3,80,0.0,7.2,5.839,28.0,6.8,68,多雲有靄,48.6,7803.871590041171,0.010764227795341757,58.048893655132815,23.226388586732572,56.1199144053426
120.5813°E,23.8738°N,25.3,77,0.0,9.1,5.906,23.0,2.6,69,晴有靄,48.6,8506.348670549174,0.00041614759749368,57.39167516674636,25.179748948623857,54.400611185319804
120.5813°E,23.8738°N,22.6,74,0.0,2.2,4.508,28.0,8.4,69,多雲,48.6,6924.161132031705,0.003825604322742052,11.923312873464498,21.898435675749354,50.55614659084186
120.5813°E,23.8738°N,25.3,80,0.0,7.2,5.422,19.0,5.8,69,多雲有靄,48.6,6795.634667479036,0.006251736363378851,76.23631511311389,23.032537988611196,47.56317969685922
120.5813°E,23.8738°N,25.6,79,0.0,2.9,4.108,19.0,3.4,70,晴有靄,48.6,4401.037623983834,0.0024829846243123784,39.31162911399515,25.821064115514016,37.270009939514864
120.5813°E,23.8738°N,26.6,82,5.0,1.2,2.656,34.6,8.0,70,多雲有雨,48.6,257.6984628176369,0.006313843642731355,24.850623492129344,25.28000434237029,42.01719115046455
120.5813°E,23.8738°N,25.3,89,4.0,2.8,3.889,28.0,9.4,71,陰有雨,48.6,1602.5095270114725,0.014674859473554335,75.60350876976017,23.307947070614052,52.28797413843293
120.5813°E,23.8738°N,27.2,82,0.0,7.5,6.203,38.0,5.0,71,多雲有靄,48.6,6147.055039544989,0.022574536881515454,64.21283579747137,25.670305855634947,41.71150669275696
120.5813°E,23.8738°N,28.4,73,0.0,10.9,6.789,25.0,2.8,72,晴天,48.6,5091.063015952148,0.0006075379019411019,71.9547506244349,24.57936945247009,45.68265550046803
120.5813°E,23.8738°N,27.3,75,0.5,11.1,6.931,45.0,0.0,72,晴有靄,48.6,8505.770397463762,0.003412283187772773,46.130115626156176,22.786709867817393,49.90620657644264
120.5813°E,23.8738°N,24.9,79,0.0,5.8,4.911,29.0,6.4,72,多雲有靄,48.6,4677.609178232325,0.01878846867630197,78.42580935663678,23.274754387221893,45.15766787436128
120.5813°E,23.8738°N,24.9,86,3.0,3.0,3.753,33.0,7.0,73,多雲有雨,48.6,7657.808472431331,0.00829936607422537,71.05663658595148,24.865235035790914,51.34688692387299
120.5813°E,23.8738°N,25.2,91,0.5,2.5,3.65,12.0,7.2,73,多雲有靄,48.6,1195.2223131374742,0.007553901256898548,88.16603460084171,23.998869287683615,36.67417771840124
120.5813°E,23.8738°N,23.5,81,0.0,0.0,2.817,20.0,10.0,74,陰有靄,48.6,8572.994763886409,0.0016180139383007869,69.73934452307277,23.852200867726275,38.1155044276974
120.5813°E,23.8738°N,25.0,87,0.0,4.7,4.633,11.0,6.6,75,多雲有靄,48.6,3266.5410658667975,0.0017822183352545731,50.46850994590557,23.364832882130635,39.31570214687335
120.5813°E,23.8738°N,27.1,79,0.0,6.1,5.511,15.6,6.6,75,多雲有靄,48.6,7584.585055549051,0.04773827768163162,81.26513444301938,23.63702737695278,53.563062916880064
120.5813°E,23.8738°N,26.6,79,0.0,8.2,5.692,23.0,3.6,75,晴有靄,48.6,3629.4175761057572,0.0012950245698662881,27.419067285618226,25.50426112556958,56.082057335245665
120.5813°E,23.8738°N,27.4,81,0.0,3.4,4.475,21.0,8.0,76,多雲有靄,48.6,3475.1189107375917,0.01416343309755161,56.239552908453014,22.028381873764125,38.55845450490139
120.5813°E,23.8738°N,28.2,79,0.0,8.6,5.908,33.0,5.6,76,多雲有靄,48.6,2878.4361571299837,0.000921313389987466,55.50335933243898,22.900490818998556,39.53130778847458
120.5813°E,23.8738°N,26.6,85,0.0,3.5,4.5,24.0,5.2,76,多雲有靄,48.6,8093.2095093999715,0.0018821631414841701,60.141828728706045,23.25041158141218,37.29612867020723
120.5813°E,23.8738°N,27.7,77,0.0,8.9,6.497,31.0,4.2,77,多雲有靄,48.6,6320.427027703531,0.0015938269629415332,79.07523663310752,25.321097611606348,42.21299179691107
120.5813°E,23.8738°N,27.9,73,1.0,7.1,6.111,41.0,4.0,77,多雲有雨,48.6,5148.985952879988,0.0018329284508903794,17.601529998741515,23.626336410096574,50.77891560994017
120.5813°E,23.8738°N,26.4,82,0.0,5.4,4.778,21.4,5.0,77,多雲有靄,48.6,3062.6094046423236,0.004671709547794629,82.35983083842096,23.745002686222897,51.55764511241665
120.5813°E,23.8738°N,28.4,72,0.0,10.8,6.422,42.0,4.6,78,多雲,48.6,8712.689586250392,0.004599895307066018,14.750798431774347,23.898878521052655,41.01425559199659
120.5813°E,23.8738°N,28.3,71,0.0,10.1,7.183,36.0,1.2,78,晴天,48.6,6890.645072603221,0.014356521328786885,93.70554775513293,22.98081254962136,55.53237202950888
120.5813°E,23.8738°N,26.5,83,8.0,0.0,1.772,25.6,9.2,79,陰有雨,48.6,3211.7248408084847,0.007741044011536209,52.45935948898354,24.801814060126,42.222577646641625
120.5813°E,23.8738°N,24.1,96,19.5,0.0,0.894,15.2,10.0,79,陰有雨,48.6,4487.254280571099,0.001641781950089628,19.056378309769485,25.202177599713092,40.39815804012175
120.5813°E,23.8738°N,24.0,95,28.0,0.3,2.194,26.2,9.8,79,陰有雨,48.6,9326.542620867227,0.007872892023206686,71.15297748151153,23.919323745383505,44.23504219227442
120.5813°E,23.8738°N,24.2,88,12.5,0.3,1.281,39.0,9.8,80,陰有雨,48.6,9403.99110653617,0.0013523421602797193,39.99325185693024,24.965203275177164,37.53489638968574
120.5813°E,23.8738°N,24.6,91,13.0,0.8,1.983,28.0,9.4,80,陰有雨,48.6,1956.5402466260468,0.04652575080582134,18.63076998418467,23.151117092428926,44.8640080445845
120.5813°E,23.8738°N,27.5,75,1.5,7.2,5.7,36.0,3.8,81,晴有雨,48.6,462.4069998538233,0.0009951267991597913,15.702128013015171,23.46777198095493,42.577924018278516
