經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
121.7565°E,24.7640°N,25.7,85,0.0,6.9,4.978,10.0,6.4,55,多雲有靄,7.2,726.7461977557534,0.01324924401734592,13.23697566954215,24.654007464845233,41.67104379521689
121.7565°E,24.7640°N,24.6,90,1.5,1.4,2.736,8.6,9.0,55,陰有雨,7.2,8596.104053138479,0.00914675212301904,0.6619090431687291,26.30692802749029,52.77306191977093
121.7565°E,24.7640°N,21.1,96,15.0,0.0,0.886,9.8,10.0,55,陰有雨,7.2,9460.835873233986,0.0005232198834839062,9.648514667689135,25.96470436984917,33.769623387643456
121.7565°E,24.7640°N,21.6,97,7.0,0.0,1.289,10.4,10.0,54,陰有雨,7.2,2281.621228454067,0.04766735407028167,25.562916456589036,23.800670416749398,38.929401115588604
121.7565°E,24.7640°N,23.5,94,0.5,0.0,1.806,15.4,9.8,54,陰有靄,7.2,664.6807911687548,0.03485722728596418,65.58148919678092,23.53424486274159,33.6583701837884
121.7565°E,24.7640°N,25.0,88,0.0,5.4,4.256,15.0,6.8,54,多雲有靄,7.2,1829.7579326294308,0.0038842037089912226,5.874041420604781,25.82743947479633,41.56319307557894
121.7565°E,24.7640°N,25.4,86,0.0,8.6,5.356,25.0,3.4,53,晴有靄,7.2,4849.046307894557,0.017727428119039018,24.12411001334972,25.43127720484969,42.07220433960474
121.7565°E,24.7640°N,24.8,83,0.0,5.2,4.075,13.4,6.4,53,多雲有靄,7.2,226.70722193085547,0.012042696289480093,79.31360410181458,25.072855375682614,46.900683480971125
121.7565°E,24.7640°N,22.5,94,2.5,0.0,0.628,8.2,10.0,53,陰有雨,7.2,3796.474845289378,0.03594343175458444,90.76062351021798,23.508808535188393,36.23728277579564
121.7565°E,24.7640°N,20.2,97,29.0,0.0,0.717,8.6,10.0,52,陰有雨,7.2,5804.772299424241,0.018420096881520003,60.71981766570899,24.160372008451244,32.65812145792249
121.7565°E,24.7640°N,21.2,94,0.5,0.0,0.925,12.4,10.0,52,陰有靄,7.2,3482.513115658722,0.0019123617232427504,45.01990323966499,23.67022006391071,35.763418173810074
121.7565°E,24.7640°N,23.1,89,7.5,0.1,2.069,16.2,10.0,52,陰有雨,7.2,5399.925408206085,0.003320989164006803,71.81044924269813,25.261582110142218,41.920102330678105
121.7565°E,24.7640°N,21.6,96,31.5,0.0,1.142,7.0,10.0,51,陰有雨,7.2,4483.031485864617,0.0052725729070641405,18.32055592553976,25.14848990937111,38.62070819148545
121.7565°E,24.7640°N,17.4,94,17.0,0.0,0.892,8.6,10.0,51,陰有雨,7.2,2059.4123648806813,0.008417327037790419,94.63155179314951,26.482156446046815,29.203009461692204
121.7565°E,24.7640°N,16.6,97,22.0,0.0,0.308,5.0,10.0,51,陰有雨,7.2,1548.824113070258,0.007204636670288017,19.91409067776262,23.22962584315036,31.327041612019084
121.7565°E,24.7640°N,18.7,97,21.5,0.0,0.692,5.0,10.0,50,陰有雨,7.2,2125.8758837761516,0.008614927610978144,26.11730652667773,26.054885616972452,39.08070023771964
121.7565°E,24.7640°N,20.3,96,31.5,0.0,1.369,16.6,10.0,50,陰有雨,7.2,721.2503635214722,0.012919213532496936,11.012327718437076,26.534025187162683,43.25738353716805
121.7565°E,24.7640°N,19.0,95,1.5,0.0,0.522,7.6,10.0,49,陰有雨,7.2,6507.126465103063,0.0038387058744962675,41.2501878916683,25.472033672419695,36.76814205039013
121.7565°E,24.7640°N,18.6,73,0.0,2.9,1.989,27.0,7.0,49,多雲,7.2,5658.07740995394,0.0022458540659616036,69.87614887473134,25.633421722730915,30.74415659675956
121.7565°E,24.7640°N,19.6,80,0.0,9.6,4.006,19.0,1.0,49,晴有靄,7.2,1434.7054296652063,0.03448177435365843,39.00555214397771,24.435321967504084,40.56729591227991
121.7565°E,24.7640°N,21.4,83,0.0,8.2,3.925,18.6,4.6,48,多雲有靄,7.2,5190.410744850884,0.004373155966626206,31.043079441019238,24.982786270344064,33.119632895443104
121.7565°E,24.7640°N,22.8,87,0.0,9.9,4.106,30.0,1.8,48,晴有靄,7.2,2527.6658560159485,0.018830254538993885,30.27257653889981,25.341139367566445,34.7868643633325
121.7565°E,24.7640°N,23.7,89,0.0,8.7,3.947,25.0,3.4,48,晴有靄,7.2,3727.1380702547694,0.009735595341583511,86.74618926906876,26.315021426433965,40.18130232564174
121.7565°E,24.7640°N,19.5,97,3.5,0.1,1.336,6.0,9.8,47,陰有雨,7.2,5147.853569271288,0.006053070697470257,59.62298963357405,24.768832164164667,44.661210781929164
121.7565°E,24.7640°N,22.0,93,0.0,5.4,3.439,21.0,6.2,47,多雲有靄,7.2,235.14552060807947,0.007628770732237669,24.97120201335663,25.32515574623442,47.27159503266866
121.7565°E,24.7640°N,23.0,86,0.0,7.2,3.531,19.0,2.4,47,晴有靄,7.2,2379.878301893431,0.0035624002087237283,23.72611272649158,23.465074520371726,42.67725252132827
121.7565°E,24.7640°N,13.3,93,20.0,0.0,0.261,6.4,10.0,46,陰有雨,7.2,7239.921220506442,0.0011232183627443535,86.03883045005361,24.87241464571854,25.035927669291613
121.7565°E,24.7640°N,17.8,93,1.5,1.7,2.528,21.0,9.0,46,陰有雨,7.2,9965.774880991159,0.023455032309230905,17.447271380263885,25.728375997805053,32.621462331323954
121.7565°E,24.7640°N,16.1,92,3.5,0.0,0.642,5.0,10.0,46,陰有雨,7.2,8751.592407082495,0.01941407667785107,15.28844397557979,24.486526053547074,36.67275335253167
121.7565°E,24.7640°N,12.3,95,6.5,0.0,0.236,5.0,10.0,45,陰有雨,7.2,1142.1958126914435,0.002608289805998184,70.73226500301156,25.436065464278837,42.07180601481353
121.7565°E,24.7640°N,11.2,79,0.5,0.0,0.642,17.0,10.0,45,陰有靄,7.2,4969.058443273393,0.001394091361922413,98.42223920775558,24.55271822474431,24.89658696806353
121.7565°E,24.7640°N,13.9,94,11.5,0.0,1.164,5.6,10.0,45,陰有雨,7.2,4589.799047512756,0.004831398022401135,22.705927909764146,23.768930373979803,33.42145033127815
121.7565°E,24.7640°N,14.7,92,5.5,0.0,0.981,17.0,10.0,45,陰有雨,7.2,3621.5880826111124,0.00015457720835803903,33.994649282999156,23.094567796210427,36.35684643576727
121.7565°E,24.7640°N,14.0,77,0.0,0.0,1.653,12.2,9.8,45,陰有靄,7.2,2285.9713659783088,0.015750869147164448,5.2399360357409215,25.728711440026103,25.326545696115623
121.7565°E,24.7640°N,17.1,76,0.0,3.2,2.756,23.6,9.4,44,陰有靄,7.2,6645.030761691246,0.0011332825856608364,95.99405674352539,25.694955752510644,31.885924772700914
121.7565°E,24.7640°N,19.2,83,0.5,2.6,2.672,24.0,7.8,44,多雲有靄,7.2,829.2735327592463,0.014166441496730933,99.80284906565151,26.15868952172289,36.836700745749965
121.7565°E,24.7640°N,19.4,95,6.5,0.1,1.286,14.4,10.0,44,陰有雨,7.2,5162.619271161138,0.00976680078585967,95.59351179881982,26.713204739905756,37.936899296108066
121.7565°E,24.7640°N,19.3,95,4.0,0.0,0.989,10.0,10.0,44,陰有雨,7.2,9440.078249447799,0.006615268777313034,17.637333699120827,24.443250573723272,31.730383287915767
121.7565°E,24.7640°N,20.5,93,0.0,0.8,2.019,20.0,9.0,44,陰有靄,7.2,6342.465071666931,0.00590766643375929,71.63647337745495,23.44510640967695,48.48508125427844
121.7565°E,24.7640°N,16.3,77,0.0,0.0,0.714,10.0,9.8,43,陰有靄,7.2,6901.553191799103,0.0005948302662650754,41.52500437701434,25.521015946758055,27.963759142287657
121.7565°E,24.7640°N,17.9,79,0.0,5.2,3.181,18.2,4.6,43,多雲有靄,7.2,2223.6526763907605,0.002424510225453408,11.307832164724429,25.42034014312171,32.59052006382001
121.7565°E,24.7640°N,16.3,76,0.0,2.2,1.347,12.0,7.2,43,多雲有靄,7.2,1412.8914382514822,0.011131981088379433,9.612049265206558,26.056821258504165,44.36937623885699
121.7565°E,24.7640°N,15.6,70,0.0,0.0,1.417,10.0,10.0,43,陰天,7.2,4246.706489642562,0.01060577644358955,97.79886936272842,26.547997498619665,44.83583709638784
121.7565°E,24.7640°N,17.9,77,0.0,8.2,3.839,28.0,2.2,43,晴有靄,7.2,1040.8256125319908,0.0001384269634026243,45.165497521614284,24.348335170369264,33.900351223766336
121.7565°E,24.7640°N,18.6,79,0.0,9.4,3.817,24.0,1.4,43,晴有靄,7.2,5730.207285537807,0.025087065263093754,8.52118417569172,23.17035231284156,30.968307309359684
121.7565°E,24.7640°N,18.0,83,0.0,1.3,2.239,10.0,8.4,42,多雲有靄,7.2,4533.5409014419465,0.012212386218300559,36.76985554383685,25.187970046672316,36.377271816322015
121.7565°E,24.7640°N,13.4,70,0.0,0.2,2.036,13.8,9.4,42,陰天,7.2,6980.009275882759,0.006444125937180569,76.68770355612794,25.195906649554747,37.239562997416144
121.7565°E,24.7640°N,16.2,78,0.0,6.6,3.45,18.0,2.6,42,晴有靄,7.2,3465.245165698669,0.031479290031273456,6.870246562534154,23.853714197932202,35.00057008691007
121.7565°E,24.7640°N,18.0,75,0.0,3.9,2.892,25.0,7.0,42,多雲有靄,7.2,2130.740851830472,0.0027881229910648553,62.40038339231695,25.82988233229777,37.67173167860398
121.7565°E,24.7640°N,18.5,78,0.0,7.7,3.919,29.0,2.0,42,晴有靄,7.2,2156.554072591621,0.05243951862345538,86.74963508970576,25.302562401632557,44.84984457029387
121.7565°E,24.7640°N,17.2,89,11.5,2.3,1.539,13.6,8.2,42,多雲有雨,7.2,1721.3975613095188,0.001612874799614891,14.41708831873022,25.804450550547134,45.09281149071124
121.7565°E,24.7640°N,15.4,97,7.5,0.0,0.406,5.6,10.0,42,陰有雨,7.2,3345.1631447297364,0.006884341213856566,94.69621368946093,23.42726055491363,39.562222890933654
121.7565°E,24.7640°N,19.2,79,0.0,9.9,4.275,28.0,0.4,42,晴有靄,7.2,9167.146631477563,0.0036299183929820247,63.274814723147266,22.986033465654018,41.357274685400895
121.7565°E,24.7640°N,20.1,85,0.0,9.2,4.089,20.0,1.8,42,晴有靄,7.2,195.1009046210331,0.0002786840534359616,94.66182804362928,24.73856060447727,35.872171975647476
121.7565°E,24.7640°N,20.7,84,0.0,7.0,3.758,24.0,3.2,42,晴有靄,7.2,8256.769323053986,0.0020881810616066956,80.01093079695165,25.1320925492803,35.81705308020575
121.7565°E,24.7640°N,16.3,87,1.5,0.0,0.922,10.0,10.0,42,陰有雨,7.2,6136.328994053976,0.013759132117922568,44.27924855875699,24.147886460657467,29.27280317632104
121.7565°E,24.7640°N,14.1,90,4.0,0.0,1.025,9.6,10.0,42,陰有雨,7.2,1312.6066948163962,0.00739917070169856,65.50499503656117,25.329058610644175,38.71674928827597
121.7565°E,24.7640°N,9.8,85,7.0,0.0,0.597,6.8,10.0,42,陰有雨,7.2,7064.683034366892,0.007933503251160604,19.354148778624992,22.943864164047444,28.76671591729202
121.7565°E,24.7640°N,13.6,86,0.0,0.0,1.342,10.0,10.0,42,陰有靄,7.2,5468.6394100414645,0.007876568906097173,73.43402967030599,24.440510573092556,31.79094145466663
121.7565°E,24.7640°N,13.9,83,2.0,0.0,0.678,5.8,10.0,42,陰有雨,7.2,878.3511664682269,0.014255009976911728,81.34672341062138,23.458426838666313,36.157233408560785
121.7565°E,24.7640°N,17.0,91,4.5,0.3,2.103,13.8,9.6,42,陰有雨,7.2,6325.581436384453,0.01867900071847224,64.75852390817533,24.250738955270595,42.06332075166196
121.7565°E,24.7640°N,19.3,91,0.0,7.4,3.906,22.0,3.6,42,晴有靄,7.2,5584.399687124324,0.024026767634379706,84.33121258779647,23.76741031788721,31.893242012265247
121.7565°E,24.7640°N,21.2,89,0.0,5.4,3.689,16.0,3.6,42,晴有靄,7.2,7873.920389368159,0.002519698469056394,73.57346323625983,24.14076084652981,42.99619750114406
121.7565°E,24.7640°N,22.1,87,0.0,8.1,4.456,26.0,2.8,42,晴有靄,7.2,8758.27393189085,0.009287104775070896,90.58741755536904,24.08617380971668,33.19338090424196
121.7565°E,24.7640°N,20.6,95,1.0,0.0,1.167,10.0,10.0,42,陰有雨,7.2,2780.9893595287976,0.0021291827668406156,10.002868073890959,22.80815280966008,42.56271496575644
121.7565°E,24.7640°N,20.6,93,1.5,2.6,3.136,10.0,8.2,42,多雲有雨,7.2,7553.905526285153,0.02123859184108876,92.12899201418533,23.90845583879525,48.57436749422173
121.7565°E,24.7640°N,20.5,96,8.0,0.0,1.339,6.0,10.0,43,陰有雨,7.2,8474.981085063911,0.0023149629914590345,53.090099281408776,25.325937676526543,38.861140938215506
121.7565°E,24.7640°N,18.1,90,0.5,0.0,0.853,16.4,10.0,43,陰有靄,7.2,1015.5610213255275,0.007394388035523787,40.831182974102234,25.248893643454185,31.210099010028856
121.7565°E,24.7640°N,16.4,97,7.0,0.0,0.594,5.0,10.0,43,陰有雨,7.2,1042.3783854598082,0.011470091197505703,94.02648004407413,22.85705503488831,34.56463067083094
121.7565°E,24.7640°N,17.3,91,3.5,0.0,1.322,21.0,10.0,43,陰有雨,7.2,624.3071423456158,0.01725430951323101,73.21665758256935,24.675470601813483,28.553953665612934
121.7565°E,24.7640°N,14.7,92,19.5,0.0,1.033,10.0,10.0,43,陰有雨,7.2,5854.030471781513,0.003492166128682123,75.16114336517067,25.50793607623618,38.07327746577566
121.7565°E,24.7640°N,14.1,85,7.0,0.0,1.797,10.6,10.0,43,陰有雨,7.2,6862.876686478264,0.03959486640941039,63.99052313279865,23.4065059896904,26.34936655214029
121.7565°E,24.7640°N,13.8,71,0.0,0.0,1.431,8.0,10.0,43,陰天,7.2,7415.048445769919,6.702238988510026e-05,18.16857592593264,23.33716398895483,39.44787578001774
121.7565°E,24.7640°N,15.0,63,0.0,10.1,5.261,15.4,0.0,44,晴天,7.2,8547.045186215717,0.007046222854429418,99.7305153800388,23.714364665772802,25.494811852404215
121.7565°E,24.7640°N,16.8,68,0.0,5.8,4.431,18.0,3.8,44,晴天,7.2,1825.8922069922128,0.0009842488022254207,86.7478408999132,24.82739181361481,42.0545709081463
121.7565°E,24.7640°N,18.6,69,0.0,9.7,5.156,20.0,2.4,44,晴天,7.2,1486.1896309337512,0.0056250464636892405,64.94898183407265,26.189338202668914,37.43428954767965
121.7565°E,24.7640°N,19.1,70,0.0,10.5,5.208,20.0,0.0,44,晴天,7.2,9204.541786294218,0.01511410139515562,32.882171260346915,25.71296787990013,38.47040659453768
121.7565°E,24.7640°N,21.9,89,0.0,6.5,4.383,24.0,5.8,45,多雲有靄,7.2,3448.3020451371995,0.002050152416129787,62.754603996871516,25.163761513203102,50.017461620243175
121.7565°E,24.7640°N,22.9,88,0.0,8.7,5.097,24.0,3.8,45,晴有靄,7.2,2903.605374611813,0.0010445603666835903,84.74927820693212,23.888088345893028,39.16390728212617
121.7565°E,24.7640°N,23.8,91,0.0,4.3,3.517,12.6,8.6,45,多雲有靄,7.2,1962.5775026238737,0.026057340457206327,57.955739442089616,26.01109418969171,34.22773528407724
121.7565°E,24.7640°N,24.3,88,0.0,8.3,5.031,21.0,3.0,45,晴有靄,7.2,2288.5084535580513,0.010705457346602752,83.77223681168489,23.597728547231075,49.706155938510435
121.7565°E,24.7640°N,21.3,93,4.0,2.3,2.231,14.0,6.4,46,多雲有雨,7.2,9462.392582684493,0.001388803581003142,11.518161021006135,25.893779967082992,34.26290823103068
121.7565°E,24.7640°N,16.9,91,0.5,0.1,1.733,10.0,9.6,46,陰有靄,7.2,6487.689504593505,0.0030778380706053573,52.781311313749,24.232022855508475,45.09011353343366
121.7565°E,24.7640°N,14.9,92,1.0,0.0,0.9,10.2,10.0,47,陰有雨,7.2,502.84925570928965,0.001010877743906295,69.0002130984788,23.668470487502447,26.670937750036103
121.7565°E,24.7640°N,19.6,93,2.0,4.5,3.706,11.0,5.4,47,多雲有雨,7.2,3054.7705425177387,0.003755441981441713,60.097635433654276,24.260298961074554,49.241137707194426
121.7565°E,24.7640°N,14.0,82,2.0,0.0,0.928,10.0,10.0,48,陰有雨,7.2,892.6783752518327,0.0017063029509227178,14.585953429838138,25.485392267989422,36.18226175002275
121.7565°E,24.7640°N,12.3,96,5.0,0.0,0.581,5.6,10.0,48,陰有雨,7.2,5041.917223767484,0.013698913842727964,82.16437558534928,26.533204279848245,29.278857667498055
121.7565°E,24.7640°N,19.3,87,0.0,9.8,5.272,20.0,1.4,49,晴有靄,7.2,466.5222983995038,0.00591265933286174,44.33430319050468,26.436955381135167,48.0895229260646
121.7565°E,24.7640°N,22.3,88,0.0,7.8,4.486,17.0,3.6,49,晴有靄,7.2,9907.918318275326,0.004401277723856131,65.24912423911559,23.46914417947623,33.13027089961695
121.7565°E,24.7640°N,15.3,92,1.5,0.0,0.744,13.4,10.0,49,陰有雨,7.2,6081.946666854648,0.0015531843625422948,82.02849906909492,25.23884584804677,33.66991143320648
121.7565°E,24.7640°N,13.8,65,0.5,0.2,1.531,10.0,9.6,50,陰天,7.2,3386.8452122281356,0.0023194148998502157,78.02309754154713,24.96648531934793,28.650455801048924
121.7565°E,24.7640°N,18.1,91,3.5,0.2,1.386,12.2,9.6,51,陰有雨,7.2,9763.787246278389,0.019810451303933954,94.27176551402991,25.39656314273963,44.41475833740452
121.7565°E,24.7640°N,17.7,65,0.5,11.2,6.342,20.0,0.2,51,晴天,7.2,1620.4237508439087,0.012014409689235773,29.24571375338141,23.817672997848945,29.76941943606281
121.7565°E,24.7640°N,17.1,74,0.0,1.1,2.042,13.2,9.4,51,陰天,7.2,6432.927005517654,0.0005520699303408847,0.3625848108631313,24.60061266768945,32.584911433723946
121.7565°E,24.7640°N,18.4,84,0.0,1.3,2.433,12.0,9.2,52,陰有靄,7.2,1433.4999452917905,0.030693829566140283,81.3982065371424,26.10857789593873,44.371142218530125
121.7565°E,24.7640°N,20.9,87,0.0,3.2,3.978,15.0,6.0,52,多雲有靄,7.2,1969.4025958878196,0.010703299086844288,59.8781951820576,23.793969858248193,38.16654122722275
121.7565°E,24.7640°N,17.5,96,2.5,0.0,1.025,5.8,10.0,53,陰有雨,7.2,9766.600719554795,0.04111932364781053,4.380845639159192,24.576352914965423,30.164717222275478
121.7565°E,24.7640°N,17.2,79,1.0,3.0,4.339,23.0,8.8,53,多雲有雨,7.2,8253.796819311483,0.002586664721034528,74.26344468750882,24.982555165843674,41.43132743000319
121.7565°E,24.7640°N,15.8,63,0.0,7.7,5.964,11.0,3.4,54,晴天,7.2,2017.1476692751019,0.022024287980235566,70.21188244912975,26.695315019812067,26.18557888730342
121.7565°E,24.7640°N,17.5,67,0.0,6.9,5.453,25.0,4.4,54,多雲,7.2,8691.852232884748,0.011479034184311886,84.28121784653912,24.551959629011918,44.15635166508774
121.7565°E,24.7640°N,20.2,74,0.0,7.8,5.614,17.0,3.8,54,晴天,7.2,212.77442957534464,0.0016123970031784772,69.27013583809223,24.041310293137528,41.414273551563724
121.7565°E,24.7640°N,22.6,86,0.0,6.5,5.075,21.0,6.2,55,多雲有靄,7.2,5517.281975001169,0.007244897222246098,26.048525685891143,25.122923690198704,45.65446334511075
121.7565°E,24.7640°N,24.3,90,0.0,7.9,5.761,15.4,5.6,55,多雲有靄,7.2,2117.3975679541713,0.032363356337369996,20.880513982552074,24.74616736638613,40.71317457058196
121.7565°E,24.7640°N,24.9,90,0.0,9.1,6.2,11.0,3.2,56,晴有靄,7.2,1932.6619746773106,0.01416102319960162,19.402010268518023,26.32935871018906,43.26786728976631
121.7565°E,24.7640°N,18.9,92,0.0,0.0,1.583,11.0,9.8,56,陰有靄,7.2,6194.796897841382,0.011862271391302028,35.12899512158298,24.88165604417519,41.91331025953535
121.7565°E,24.7640°N,22.5,86,0.0,4.7,3.944,12.4,9.0,57,陰有靄,7.2,9765.837967093134,0.002852245131328988,62.40959650594977,24.499338259639337,49.68996415397951
121.7565°E,24.7640°N,22.3,85,0.0,0.5,2.114,11.0,8.6,57,多雲有靄,7.2,127.84203723719091,0.0071508042202466865,31.13628600207974,23.9947150524716,48.692770081354
121.7565°E,24.7640°N,23.1,92,11.0,2.3,3.55,9.0,8.8,58,多雲有雨,7.2,5859.18145045324,0.011089518861687376,24.037631530685168,23.192820402745628,38.105246251798526
121.7565°E,24.7640°N,24.5,86,0.0,10.0,6.756,18.0,0.2,59,晴有靄,7.2,660.4642393986946,0.0029251770254963188,75.45100598719347,26.71547462277224,54.18604253691177
121.7565°E,24.7640°N,26.1,90,0.0,8.3,5.986,11.0,3.6,59,晴有靄,7.2,2051.60428130323,0.002674803961489167,92.46234987314511,23.064056294369806,42.5339487283919
121.7565°E,24.7640°N,22.8,96,3.5,0.2,2.122,18.0,10.0,61,陰有雨,7.2,1612.2527959376976,0.004315164891178094,96.34944763793034,24.571242615108368,32.991528326976024
121.7565°E,24.7640°N,19.7,91,2.0,0.0,0.911,10.0,10.0,61,陰有雨,7.2,4187.915433834584,0.005800021139793887,98.99867672432114,24.164352991121525,41.01080661526507
121.7565°E,24.7640°N,20.6,94,1.0,0.0,0.956,9.0,10.0,62,陰有雨,7.2,5032.112946997392,0.005355312703475408,22.859159408056563,23.346680667093423,36.71560262640146
121.7565°E,24.7640°N,22.9,86,0.0,6.2,5.325,10.0,5.2,62,多雲有靄,7.2,7998.212483804787,0.024979179472605514,63.73232240028123,22.981056275290655,40.985194286098775
121.7565°E,24.7640°N,25.1,94,0.0,3.3,3.964,8.4,8.4,63,多雲有靄,7.2,7869.677447047919,0.0003210477291728547,50.35484831698776,24.53459035564375,45.565137502945255
121.7565°E,24.7640°N,26.0,93,0.0,8.9,6.078,10.0,3.0,63,晴有靄,7.2,9341.93289580803,0.008098826316397635,87.93240948305355,23.044175959798537,52.289488767152875
121.7565°E,24.7640°N,26.7,92,2.0,2.6,2.969,10.6,6.8,64,多雲有雨,7.2,5579.255019582593,0.019652311339747278,29.473717288593416,25.630646701725382,43.03962446129398
121.7565°E,24.7640°N,26.4,95,5.5,1.6,3.075,6.6,8.8,64,多雲有雨,7.2,5345.776922348219,0.004413823486134346,39.15134392278774,25.51059674459674,40.86950238473437
121.7565°E,24.7640°N,26.7,91,0.0,6.0,5.019,9.8,4.8,64,多雲有靄,7.2,3712.4656609188464,0.01956859392361869,3.7832768992016264,25.103844654257045,55.73179237943155
121.7565°E,24.7640°N,23.3,92,3.0,0.9,2.492,11.4,9.8,65,陰有雨,7.2,3595.594342476558,0.0005147350707574888,2.8276412625101943,26.275362425315926,45.05409572686705
121.7565°E,24.7640°N,23.6,91,0.0,0.2,1.619,10.0,10.0,65,陰有靄,7.2,6248.814824096775,0.0007695730838261346,60.91648517112609,26.270779825167757,38.1920336177501
121.7565°E,24.7640°N,25.9,87,0.0,7.1,6.078,14.0,6.0,66,多雲有靄,7.2,1494.82784408639,0.002292962508907118,95.8013274502232,25.787627715828446,36.9888436717751
121.7565°E,24.7640°N,26.1,88,0.0,4.0,4.75,13.2,8.2,66,多雲有靄,7.2,6748.642173344855,0.00802951000263523,41.85546357454382,25.249991709690196,38.6256200185192
121.7565°E,24.7640°N,26.0,91,0.0,1.1,2.397,11.4,9.4,66,陰有靄,7.2,6826.921781456748,8.768706943034368e-05,36.50262584059647,25.961974580672695,36.35018443323892
121.7565°E,24.7640°N,21.4,97,18.0,0.0,0.767,7.0,10.0,67,陰有雨,7.2,6937.363702445296,0.0025823690739573565,27.590906776553158,26.30950345988506,43.53272529798372
121.7565°E,24.7640°N,22.9,95,3.0,0.1,2.322,12.4,10.0,68,陰有雨,7.2,1451.2296437668326,0.007132560521701314,41.843921156994135,25.875847814467306,35.32350992157776
121.7565°E,24.7640°N,23.5,95,3.5,2.7,2.336,16.2,8.8,68,多雲有雨,7.2,4441.3908483380155,0.003968533543819484,4.003603732904082,23.31941237921323,39.76784071364517
121.7565°E,24.7640°N,27.0,86,0.0,9.0,6.692,18.0,1.8,69,晴有靄,7.2,3695.7153272673186,0.0008074773457637162,70.32942563254203,23.8807255806367,52.96479278686597
121.7565°E,24.7640°N,27.6,79,3.5,7.0,5.703,13.2,3.6,70,晴有雨,7.2,7846.5160021203055,0.013132412975477048,94.28376579465429,26.004231680046104,41.13236475691511
