經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
121.5149°E,25.0377°N,27.5,85,1.0,3.5,4.203,30.0,8.4,60,多雲有雨,5.3,8146.377193435292,0.0005243146344844544,84.24458099564136,25.511083477311544,48.12575620962116
121.5149°E,25.0377°N,27.3,87,9.5,0.3,3.031,27.0,9.8,60,陰有雨,5.3,2483.6589992419886,0.0036085740216736445,89.69850695075824,23.851223331296204,53.82455070984783
121.5149°E,25.0377°N,25.5,93,12.0,0.2,3.136,17.6,9.4,59,陰有雨,5.3,8817.82446020499,0.00607299472722292,52.726745648541694,25.536985176741997,52.60083442694703
121.5149°E,25.0377°N,25.2,92,0.5,2.4,3.925,16.4,8.4,59,多雲有靄,5.3,2822.112344600201,0.023539948434673177,59.59823856130137,23.99548494761872,37.828313210749215
121.5149°E,25.0377°N,24.5,90,0.0,0.6,3.133,11.2,9.0,58,陰有靄,5.3,1619.3152935242276,0.01822535273083472,96.3567087188342,24.420416853184104,46.412501962699
121.5149°E,25.0377°N,24.3,77,0.0,0.3,2.836,31.0,9.0,58,陰有靄,5.3,5990.253904445224,0.009551617924197555,75.29259149799422,23.066975877311457,40.86512207301561
121.5149°E,25.0377°N,25.5,73,0.0,7.2,4.853,48.0,5.6,58,多雲,5.3,9176.145870096287,0.008361503203109568,60.46720523491877,26.328012610095485,53.089670468586334
121.5149°E,25.0377°N,25.2,75,0.0,3.0,4.036,40.0,7.2,57,多雲有靄,5.3,3210.5427588700077,0.001391247073040676,58.98236481098892,23.18197325827944,39.203642328219736
121.5149°E,25.0377°N,24.4,69,0.0,4.3,4.2,21.2,6.6,57,多雲,5.3,7883.223595490022,0.00010437155386596757,2.1375961088070716,27.02763997091332,46.04059952686923
121.5149°E,25.0377°N,25.2,59,0.0,6.6,4.781,33.0,6.4,56,多雲,5.3,2934.46940858208,0.03574432520826004,26.41376442105696,24.258853197389733,42.633091534483654
121.5149°E,25.0377°N,25.2,61,0.0,5.3,4.906,23.8,8.2,56,多雲,5.3,2445.2355457167373,0.00841457839040979,7.194722016400112,26.922033278501857,50.2614131173891
121.5149°E,25.0377°N,27.4,69,0.0,9.0,5.156,35.0,5.8,55,多雲,5.3,8061.82546637113,0.013970744551684773,67.24726505249299,24.832649035297287,51.48626796767819
121.5149°E,25.0377°N,28.0,69,0.0,9.3,5.389,42.0,4.2,55,多雲,5.3,6816.771730688626,0.013009044565189991,15.098073327964578,26.080909825223024,53.62091644387914
121.5149°E,25.0377°N,25.0,85,2.0,0.0,1.317,13.0,9.6,55,陰有雨,5.3,9041.125756152134,0.002800963525037579,81.54769290056262,25.491803598673727,50.20003504699498
121.5149°E,25.0377°N,25.8,76,0.0,4.3,4.111,54.0,8.4,54,多雲有靄,5.3,4277.2233318699455,0.0011958789770603225,37.34071317371953,23.81309107003803,52.21492997245876
121.5149°E,25.0377°N,26.5,80,0.0,4.2,3.658,35.0,7.2,53,多雲有靄,5.3,5996.760448228744,0.012780575684342207,46.160208089162204,23.832066012215705,37.009524715576404
121.5149°E,25.0377°N,26.3,80,0.0,10.3,5.453,58.0,2.2,53,晴有靄,5.3,7294.24758486327,0.012936733135877702,84.34941260636555,24.751469903804296,53.59372289527069
121.5149°E,25.0377°N,26.4,72,0.0,9.0,4.833,46.0,2.2,53,晴天,5.3,6570.997180804273,0.008619113103752123,30.499397583521603,26.521482436644213,54.57490545716776
121.5149°E,25.0377°N,22.0,82,6.0,0.0,0.886,24.4,9.6,52,陰有雨,5.3,3299.1157822561413,0.013302731190062974,7.569688175830336,26.552051452819082,35.81678726536961
121.5149°E,25.0377°N,24.2,80,0.0,5.0,4.347,33.0,7.6,51,多雲有靄,5.3,8497.839331269288,0.012135272577264924,84.77880437147417,26.325097499056042,46.76479194261316
121.5149°E,25.0377°N,25.1,76,0.0,7.0,4.008,53.0,5.4,51,多雲有靄,5.3,9563.058796042566,0.009342838461933522,42.93307226164923,24.38468399480467,54.93890023814562
121.5149°E,25.0377°N,26.7,70,0.0,7.9,4.961,55.0,3.2,50,晴天,5.3,3802.9847246765303,0.05390490309320036,37.030569377388765,23.53137543925892,49.39037432583683
121.5149°E,25.0377°N,26.1,70,0.0,8.0,4.453,27.0,4.4,50,多雲,5.3,4139.7845374483595,0.045156978723773,14.923603230975003,24.617229050147202,45.33159421924773
121.5149°E,25.0377°N,26.9,66,0.0,10.4,5.111,62.0,1.8,50,晴天,5.3,5609.92660246433,0.01994062449556779,91.08061390867584,23.12678604613122,53.32243796437929
121.5149°E,25.0377°N,27.0,70,0.0,10.3,4.853,52.0,1.6,49,晴天,5.3,1885.4955282645185,0.012102485072863161,97.42126278950913,23.52878851779768,40.751397852344795
121.5149°E,25.0377°N,25.9,73,0.0,7.6,4.114,38.0,4.2,49,多雲,5.3,8894.535312169324,0.009278867854467859,89.63225568040046,26.530077513078563,49.905788752669
121.5149°E,25.0377°N,23.2,63,0.0,5.7,4.175,38.0,5.4,49,多雲,5.3,4705.5062638459385,0.018201987075096758,36.348868328490525,24.140112411043436,51.69481627076743
121.5149°E,25.0377°N,25.8,64,0.0,8.8,4.606,46.0,6.2,49,多雲,5.3,3870.5053533286655,0.006499062458394168,29.757471531387523,25.908079848779018,39.61739886344615
121.5149°E,25.0377°N,26.9,70,0.0,8.5,4.358,53.0,4.6,48,多雲,5.3,1182.8081008410375,0.018643880893107277,59.05205476471171,24.009266299859483,49.36494290375168
121.5149°E,25.0377°N,25.2,80,0.5,4.1,2.733,21.0,7.6,48,多雲有靄,5.3,6383.9148520909885,0.0034372335091572767,59.138718226751685,24.75288064139519,42.84201285098279
121.5149°E,25.0377°N,21.1,88,2.0,0.0,1.375,12.8,9.8,47,陰有雨,5.3,1268.0071250853807,0.002899122692703235,30.28583047175786,26.00451920092622,43.40031449942098
121.5149°E,25.0377°N,19.2,83,0.5,0.0,0.808,39.0,10.0,47,陰有靄,5.3,6724.438578240324,8.500437974853748e-05,17.48965089819222,23.77763186220332,46.08520010150197
121.5149°E,25.0377°N,20.8,87,9.0,1.4,2.244,19.8,9.0,46,陰有雨,5.3,9825.915303261549,0.019972806403331513,78.02245796913637,25.223518362805724,47.12884795111876
121.5149°E,25.0377°N,16.8,66,0.5,4.5,2.897,30.0,6.0,46,多雲,5.3,4837.78578493787,0.009137901768046354,36.59833466696543,25.45492737467549,45.976050312740014
121.5149°E,25.0377°N,16.3,59,0.0,8.5,4.311,30.0,4.4,46,多雲,5.3,3928.836627024628,0.004961075902907863,64.50783990854264,24.613236031421508,40.07910096460503
121.5149°E,25.0377°N,18.7,67,0.0,10.2,4.714,30.0,2.8,46,晴天,5.3,4040.6120889347353,0.0018184567544345226,92.57748016364398,25.79625759631823,40.67641781246844
121.5149°E,25.0377°N,21.0,65,0.0,6.7,3.972,42.0,5.6,45,多雲,5.3,7466.828063757927,0.008332117399303745,93.05598192498451,26.48816677802089,34.34883715013042
121.5149°E,25.0377°N,23.0,68,0.0,9.6,4.533,62.0,2.0,45,晴天,5.3,2632.1271002148183,0.0008049252269082695,50.282438351840455,23.457514673319714,40.77746805389449
121.5149°E,25.0377°N,23.6,65,0.0,8.8,4.522,62.0,1.8,45,晴天,5.3,5380.339213676669,0.00407479405191943,53.6768321942464,24.600141994947624,47.52540166202206
121.5149°E,25.0377°N,22.5,71,0.0,10.3,4.586,52.0,3.8,45,晴天,5.3,6785.146057525243,0.014286548097401071,93.57362666081997,25.425254099783892,52.0918034871885
121.5149°E,25.0377°N,20.4,69,0.5,0.0,0.889,14.4,9.2,44,陰天,5.3,4410.625197468303,0.012365532206621607,76.47266390004862,25.11082632130725,30.506330659222066
121.5149°E,25.0377°N,20.1,89,2.5,0.1,1.542,19.6,9.4,44,陰有雨,5.3,2772.723847721202,0.0067212620679958255,93.14470149929107,23.336625780059045,35.636129252011735
121.5149°E,25.0377°N,22.1,59,0.0,9.7,4.467,42.0,1.0,44,晴天,5.3,9192.455805057469,0.014145422044476713,83.29681438370704,26.621873966300008,51.554407057056494
121.5149°E,25.0377°N,20.1,85,1.5,0.0,0.933,11.1,10.0,43,陰有雨,5.3,9985.206550390969,0.001542766815291479,35.364778706700505,24.05305552938875,48.32035947397253
121.5149°E,25.0377°N,16.9,89,8.0,0.0,1.072,25.0,10.0,43,陰有雨,5.3,7256.699812403194,0.000219317850333421,28.130127253681138,23.153564744711595,44.59363788618589
121.5149°E,25.0377°N,19.6,98,61.5,0.0,0.633,5.1,10.0,43,陰有雨,5.3,7710.282574188868,0.004300870753855716,92.81090785007262,26.9453646477834,40.07110609433786
121.5149°E,25.0377°N,18.5,93,6.0,0.0,0.228,6.0,10.0,43,陰有雨,5.3,9519.399740511682,0.01960546621009465,37.27488020974856,25.87911831327844,37.61286849284108
121.5149°E,25.0377°N,19.2,69,0.0,9.5,4.158,39.0,1.4,42,晴天,5.3,6052.523738337005,0.04809939836924195,18.490559027840835,25.14510750356734,37.54204836213716
121.5149°E,25.0377°N,21.3,71,0.0,9.1,4.008,33.2,1.6,42,晴天,5.3,8006.795921634268,0.02391324799254174,86.00667708762163,26.867279705306675,50.48941213699564
121.5149°E,25.0377°N,22.0,74,0.0,6.6,3.714,23.6,7.0,42,多雲,5.3,379.58801461658453,0.0006080994958268781,95.36770184739218,24.945503689947113,37.56476884842661
121.5149°E,25.0377°N,24.1,77,0.0,9.1,4.05,35.0,2.2,42,晴有靄,5.3,5030.548945314496,0.01061464576968529,75.80616581331086,26.445483085149185,50.98499719138857
121.5149°E,25.0377°N,25.6,77,0.0,5.3,3.797,18.4,7.8,42,多雲有靄,5.3,8905.177817288482,0.005329196119485377,97.1320469273211,24.176195875874942,53.747922844819946
121.5149°E,25.0377°N,23.8,79,0.0,9.8,4.233,60.0,2.6,42,晴有靄,5.3,8905.632311496733,0.02559157859063624,87.97221435013809,25.56567980185255,38.01256356837605
121.5149°E,25.0377°N,24.1,76,0.0,5.5,3.336,38.0,4.8,42,多雲有靄,5.3,3451.814031886032,0.001918253544636015,19.71963464666693,25.801809366226816,45.57605738330706
121.5149°E,25.0377°N,15.0,85,2.5,0.1,1.933,23.4,10.0,42,陰有雨,5.3,8733.358017233284,0.0028671321729500966,3.4431265307095615,25.102493844308277,42.26452963427699
121.5149°E,25.0377°N,14.5,81,2.0,0.0,0.906,10.8,9.8,42,陰有雨,5.3,9841.281312305284,0.00010927912370428584,1.0172456261775653,24.99848124897693,25.409642913405882
121.5149°E,25.0377°N,14.8,61,0.0,5.7,3.425,17.6,6.2,42,多雲,5.3,2784.002980338173,0.011030525822878343,26.965470115905145,25.39988608897427,32.4106815441928
121.5149°E,25.0377°N,19.1,62,0.0,8.6,4.139,46.0,3.6,42,晴天,5.3,7025.527816580048,0.007982170618445805,13.320711375110195,26.786021539195858,45.19671692031589
121.5149°E,25.0377°N,20.2,76,2.0,2.3,2.644,44.0,8.0,42,多雲有雨,5.3,9380.347403020367,0.001825880102101812,93.5753207692133,24.17187805441462,35.69268496847726
121.5149°E,25.0377°N,19.4,92,6.0,0.0,0.925,16.0,9.8,42,陰有雨,5.3,5514.764305160052,0.002372203071820748,49.38246574910856,26.89337106969599,42.29883345024423
121.5149°E,25.0377°N,20.0,90,1.0,3.2,2.994,18.0,9.2,42,陰有雨,5.3,4843.6734145508235,0.03442289447189806,63.23298746664966,25.685253471347192,38.67679654305452
121.5149°E,25.0377°N,18.7,77,0.0,4.4,2.553,32.2,5.6,42,多雲有靄,5.3,594.5128961642359,0.0059693850945356655,39.14303629842686,23.99838882888551,42.42886830344728
121.5149°E,25.0377°N,17.3,64,0.0,0.7,2.528,15.6,8.8,42,多雲,5.3,9898.844649917817,0.0020071589523514405,23.09885592816333,23.26960325349107,30.076330360913474
121.5149°E,25.0377°N,19.4,66,0.0,8.9,3.883,41.0,3.0,42,晴天,5.3,9351.596002308344,0.021365062166586235,43.46547940716735,24.90989821946589,41.99706043166845
121.5149°E,25.0377°N,15.7,82,5.0,0.0,0.336,11.7,10.0,42,陰有雨,5.3,1581.160317803163,0.0001522345561286714,1.5443631942760883,25.73569537664903,36.72937671625553
121.5149°E,25.0377°N,16.3,64,0.0,0.0,1.442,26.0,9.0,42,陰天,5.3,3217.159807882174,0.01578746380721885,19.593194649899214,23.389454735082413,43.69952360543215
121.5149°E,25.0377°N,17.8,77,0.0,8.2,3.8,27.4,3.0,42,晴有靄,5.3,882.7982670695292,0.012246171067108642,1.0699003144174157,25.266772920299655,45.94218110440741
121.5149°E,25.0377°N,18.3,77,0.0,6.3,3.711,10.4,3.4,42,晴有靄,5.3,8604.706216701516,0.004039525731785237,80.77788623150765,26.62769312921128,37.376599009800245
121.5149°E,25.0377°N,17.9,63,0.0,0.0,1.639,24.2,8.6,43,多雲,5.3,5578.69521184539,0.006914721062014308,68.29068676298749,25.118954543453267,44.46936296170942
121.5149°E,25.0377°N,18.6,88,2.5,0.2,1.289,15.6,9.0,43,陰有雨,5.3,5058.288088511875,0.018858472573559628,74.19395254560767,24.07686677321766,40.224706845823434
121.5149°E,25.0377°N,15.0,58,0.0,9.8,4.372,27.0,1.4,43,晴天,5.3,9552.66727312833,0.0009029246096008854,61.913483141990724,23.93567391534383,40.30367913467016
121.5149°E,25.0377°N,16.6,72,0.0,9.3,4.131,38.0,3.2,43,晴天,5.3,5681.957276948102,0.012512120570964532,37.10639450161891,25.726277638627394,30.391748003831715
121.5149°E,25.0377°N,18.4,68,0.0,10.1,4.428,50.0,1.6,43,晴天,5.3,8957.395356178513,0.024901387335662276,73.00825577402603,24.66285371075326,43.274983927024394
121.5149°E,25.0377°N,20.6,62,0.0,9.8,4.383,61.0,2.0,44,晴天,5.3,2880.5808058682405,0.0032920193721909193,25.460075566057693,26.102453460811287,49.42026533637802
121.5149°E,25.0377°N,16.9,86,4.5,0.4,0.603,26.8,8.8,44,多雲有雨,5.3,11.328293644688575,0.005531860375921065,84.33232139195225,23.77265764750401,44.02318475974744
121.5149°E,25.0377°N,21.1,64,0.0,4.9,3.636,60.0,4.4,44,多雲,5.3,3644.2904330904225,0.021975832504571573,16.921418469369055,25.63730461235876,31.839501367187157
121.5149°E,25.0377°N,20.4,75,0.0,7.4,4.228,23.4,6.6,44,多雲有靄,5.3,3116.827520693586,0.0038595357788028415,65.0831256675697,26.421918396945877,48.95161885195087
121.5149°E,25.0377°N,21.1,81,0.0,9.8,4.539,54.0,4.0,45,多雲有靄,5.3,6604.916818383385,0.008319100108947463,89.50868086486484,24.281752271539368,42.06978179332208
121.5149°E,25.0377°N,15.4,86,9.0,0.0,1.158,11.2,10.0,45,陰有雨,5.3,6820.980518069716,0.0027521158956956148,50.848201342961595,26.205155502338688,39.24828924334151
121.5149°E,25.0377°N,13.5,83,0.5,0.0,1.181,24.4,9.8,45,陰有靄,5.3,1190.6143983929753,0.021436726173343235,8.480182166035288,23.84755214269814,40.58475945832765
121.5149°E,25.0377°N,9.0,85,11.0,0.0,0.253,17.0,10.0,45,陰有雨,5.3,7059.567740280427,0.022393519006631432,52.800139663762614,25.63929252993648,30.88581707173329
121.5149°E,25.0377°N,10.9,71,0.0,0.0,0.753,28.4,10.0,46,陰天,5.3,2315.397892406944,0.005265107614944248,6.657080313237929,25.893412129067848,27.502311043981486
121.5149°E,25.0377°N,11.7,90,2.5,0.0,0.269,13.1,10.0,46,陰有雨,5.3,6254.728347736018,0.0031625399816703676,37.11471844627295,24.216983518147856,39.93526347395597
121.5149°E,25.0377°N,13.3,79,0.0,0.0,1.272,16.0,9.8,46,陰有靄,5.3,9425.04624338785,0.008795729113293176,83.01565261622993,23.99808061664484,35.9324149050032
121.5149°E,25.0377°N,14.0,82,0.5,0.0,0.489,9.4,10.0,46,陰有靄,5.3,7107.684959425964,0.012503067079607973,75.98253967160974,26.64944360848684,35.748400384751534
121.5149°E,25.0377°N,13.7,76,0.5,0.0,1.386,9.2,10.0,47,陰有靄,5.3,905.0067472322913,0.001353836519034084,24.1558417340864,26.553965605433863,43.17037721672587
121.5149°E,25.0377°N,18.7,79,1.5,7.6,4.489,49.0,6.0,47,多雲有雨,5.3,6054.614655262754,0.038071178591305495,94.85727683760075,24.282884329824668,44.67945680723186
121.5149°E,25.0377°N,20.9,83,0.0,6.5,3.597,24.0,6.4,47,多雲有靄,5.3,8106.480405365568,0.018146151943587294,93.44454925295847,25.514178533006643,50.608898298896605
121.5149°E,25.0377°N,22.4,76,0.0,7.9,4.408,61.0,3.6,48,晴有靄,5.3,327.4060157599613,0.013015343794492358,49.242404739831954,24.074572502602948,38.9366136973275
121.5149°E,25.0377°N,20.1,87,0.0,0.0,1.336,29.0,9.4,48,陰有靄,5.3,2495.3726048071762,0.00249953182312791,77.69841920273804,25.172296304334925,44.88775574692764
121.5149°E,25.0377°N,16.7,87,1.0,0.0,1.339,27.0,9.8,49,陰有雨,5.3,5154.421537738071,0.004476819120238737,2.824262016291268,26.768755631859435,45.31709935519936
121.5149°E,25.0377°N,15.7,91,16.0,0.3,1.7,40.4,9.6,49,陰有雨,5.3,3909.7961963030793,0.002745481342607262,25.39338558777352,24.200924620130714,44.01831580019914
121.5149°E,25.0377°N,13.6,91,13.0,0.0,0.892,23.0,10.0,50,陰有雨,5.3,9029.265417910616,0.0073903323311418495,35.25325688050618,27.02923711289961,32.27379478809954
121.5149°E,25.0377°N,12.4,89,12.5,0.0,0.664,14.4,10.0,50,陰有雨,5.3,2948.825305973155,0.00043102206820186883,64.08076240458746,25.93007359866404,23.422218076522327
121.5149°E,25.0377°N,14.1,64,0.0,0.0,2.4,10.4,8.6,50,多雲,5.3,9200.534008691728,0.025149765174213155,96.3915888684551,24.16152214796147,36.142932542730904
121.5149°E,25.0377°N,15.5,58,0.0,10.5,5.511,24.4,0.0,51,晴天,5.3,3965.2304378361864,0.009080425517763738,4.187757029999628,23.235285538533258,28.50910056735327
121.5149°E,25.0377°N,18.5,53,0.0,10.3,5.456,33.2,1.8,51,晴天,5.3,3954.1093874731087,0.03230018751660846,64.75529858164272,25.148186033825397,35.56484811966118
121.5149°E,25.0377°N,18.6,61,0.0,9.7,5.389,42.4,3.2,51,晴天,5.3,1982.7940939725984,0.0027123357919908095,10.997597244532042,26.792576693475723,45.55253418478775
121.5149°E,25.0377°N,19.4,61,0.0,10.6,5.433,52.0,0.4,52,晴天,5.3,6590.697560999167,0.0039614672926990705,48.215392215746746,26.778835080027203,46.67185909836205
121.5149°E,25.0377°N,20.4,71,0.0,7.7,4.675,39.0,3.8,52,晴天,5.3,4779.760568316377,0.007152172336430077,91.802831908618,26.384708199415325,41.441117624495256
121.5149°E,25.0377°N,16.0,84,0.0,0.0,1.442,35.0,9.6,52,陰有靄,5.3,8676.404468942123,0.01755392084382191,13.069282439738805,25.18171029928725,44.01566229413832
121.5149°E,25.0377°N,21.4,76,0.0,10.2,5.417,31.6,3.2,53,晴有靄,5.3,7708.547473707749,0.005318853857535225,90.03400045106619,23.08405835763958,38.99528866067989
121.5149°E,25.0377°N,24.2,73,0.0,8.2,5.031,44.0,5.4,54,多雲,5.3,2355.984044142083,0.003588533215940868,72.4084844864074,24.884897640796247,41.50548922414187
121.5149°E,25.0377°N,24.8,77,0.0,5.7,4.319,24.0,6.0,54,多雲有靄,5.3,5847.331438432253,0.006234836072286614,77.17184824154583,24.042512733397547,47.91521535806732
121.5149°E,25.0377°N,24.6,78,0.0,5.8,3.975,17.6,5.2,54,多雲有靄,5.3,9604.011085051961,3.2874251249601586e-05,10.899503392964371,25.212849966655302,47.13832033360669
121.5149°E,25.0377°N,20.4,83,0.0,1.6,2.944,37.0,8.2,55,多雲有靄,5.3,2430.2283105822403,0.027683918756282754,10.550707999733477,25.25860127412538,32.29912139604983
121.5149°E,25.0377°N,16.0,86,0.0,0.9,2.272,24.0,9.0,55,陰有靄,5.3,5810.25974267752,0.0027759337537867084,71.582695285818,25.134442458274645,39.1504281540622
121.5149°E,25.0377°N,17.7,87,0.5,5.0,4.333,15.0,7.2,57,多雲有靄,5.3,8133.125159405232,0.01794291883691432,87.47476199043635,25.849426928457486,31.39870044746803
121.5149°E,25.0377°N,12.3,91,11.5,0.0,0.564,20.6,10.0,58,陰有雨,5.3,5657.755734146003,0.019307756695650324,84.55176755307065,26.3185098652614,32.286822025956695
121.5149°E,25.0377°N,11.9,96,7.5,0.0,0.619,8.8,10.0,58,陰有雨,5.3,376.8009310055463,0.0014072392491036242,98.10797572402973,23.66160093217369,32.69358390322549
121.5149°E,25.0377°N,18.3,86,0.0,6.8,4.644,24.4,3.4,59,晴有靄,5.3,6180.4952321421,0.003098563521581942,49.100852913292925,26.10514950530617,40.98561505547747
121.5149°E,25.0377°N,23.1,78,0.0,7.6,4.625,28.0,3.2,59,晴有靄,5.3,4676.03298060033,0.009574372683452131,18.119538195386163,26.18989820468923,45.157306750767944
121.5149°E,25.0377°N,17.7,84,3.0,0.0,0.544,27.4,10.0,59,陰有雨,5.3,9803.348518488141,0.003348878768032866,89.56418025994466,25.443433638795153,42.219176916976295
121.5149°E,25.0377°N,14.1,91,11.5,0.0,0.631,13.6,10.0,60,陰有雨,5.3,4137.287971849401,0.011212369662833888,99.84135585909075,24.596148063517223,42.20405531866081
121.5149°E,25.0377°N,14.5,53,0.0,5.6,4.311,14.8,5.8,60,多雲,5.3,1886.587457391179,0.006117052828634099,59.52697806732562,24.886332386765428,34.752994935142354
121.5149°E,25.0377°N,17.2,91,23.0,0.3,1.203,12.8,9.4,61,陰有雨,5.3,5739.281383396582,0.005959118645258539,5.24909638531339,25.272405644254526,44.15442028072022
121.5149°E,25.0377°N,18.3,61,2.0,10.9,6.675,27.0,1.0,62,晴有雨,5.3,3591.834269902183,0.0008049279802009433,60.200783847200135,24.739313862302552,44.5144246721474
121.5149°E,25.0377°N,18.7,59,0.0,6.6,5.244,26.0,4.2,62,多雲,5.3,9418.920575620865,0.02080382938459264,1.3418310556529534,26.967612474008178,32.141546636577914
121.5149°E,25.0377°N,19.1,83,0.5,0.0,0.931,26.6,10.0,63,陰有靄,5.3,9062.697699220857,0.0137138804115524,26.89360577850649,23.914315223029032,37.67601385828178
121.5149°E,25.0377°N,20.4,86,0.0,0.2,2.458,10.4,9.4,63,陰有靄,5.3,8493.861636205818,0.006143141337124285,98.06990363557802,25.61155008896322,31.309964320812075
121.5149°E,25.0377°N,21.8,82,0.0,6.7,5.139,18.4,5.4,64,多雲有靄,5.3,4636.1073524261665,0.003895468094330945,28.474620861313138,23.526744920920013,45.165779775016034
121.5149°E,25.0377°N,17.9,84,0.0,5.7,4.889,13.6,7.6,64,多雲有靄,5.3,6813.916189158172,0.019477502097763427,64.6549935751152,23.857388583122535,33.12841428811676
121.5149°E,25.0377°N,15.4,83,4.5,0.7,1.111,26.4,9.4,65,陰有雨,5.3,4185.549678574217,0.008138086635868937,46.74598920453694,26.39706284079067,42.80204730615135
121.5149°E,25.0377°N,16.6,54,0.0,8.9,5.931,17.2,3.6,65,晴天,5.3,8167.722889803291,0.019871841666754837,60.39477410796814,24.314890948298476,40.22408368234038
121.5149°E,25.0377°N,19.2,54,0.0,7.2,5.9,42.0,5.4,65,多雲,5.3,520.6049193651045,0.0014512880951486507,65.52012872247357,23.739030367085356,36.02293646503094
121.5149°E,25.0377°N,21.8,60,0.0,5.3,5.272,39.0,7.6,66,多雲,5.3,444.0722466752128,0.002688087215184169,52.30085317344643,26.811737535644323,49.113720280126685
121.5149°E,25.0377°N,24.1,74,1.0,8.1,5.4,36.6,5.8,66,多雲有雨,5.3,3921.266623434938,0.003194977080415753,24.04843248030878,24.05462941862941,35.78172708359859
121.5149°E,25.0377°N,25.8,79,0.0,6.7,5.406,28.2,6.8,67,多雲有靄,5.3,8641.576803545504,0.005102378517062177,44.750813899031385,23.774210224703193,52.37465703056604
121.5149°E,25.0377°N,26.1,81,0.0,2.9,3.892,16.2,8.6,67,多雲有靄,5.3,310.94860032272993,0.027689242746073553,87.5388738450687,25.471961747894234,41.133191683046476
121.5149°E,25.0377°N,20.2,86,2.0,0.0,1.517,10.6,10.0,67,陰有雨,5.3,2962.003105035548,0.009567585278607503,80.2866486432424,24.735939641208866,34.282449999886715
121.5149°E,25.0377°N,20.4,78,0.0,3.4,4.528,35.0,7.2,68,多雲有靄,5.3,671.8275138282244,0.002209069792739794,59.87889179092104,26.530033989097742,32.964618776909724
121.5149°E,25.0377°N,24.1,73,0.0,5.9,5.092,21.4,8.4,69,多雲,5.3,9581.929228407245,0.010517943863126485,51.28751425899913,24.234149378643345,36.207693454600786
121.5149°E,25.0377°N,24.0,82,2.5,1.3,2.531,9.0,9.8,69,陰有雨,5.3,2850.0365250757254,0.018848609614619555,80.13307032031925,25.10618212788171,38.6420004369267
121.5149°E,25.0377°N,23.5,89,35.0,1.8,2.708,28.2,9.6,69,陰有雨,5.3,6279.9913078920445,0.004352865164951362,94.84584043057936,23.327762112181855,36.954021762645496
121.5149°E,25.0377°N,23.7,73,1.5,2.2,4.342,42.0,9.0,70,陰有雨,5.3,3224.252533837974,0.0034815391869950792,82.44596107976835,26.453589659768703,45.616598841174024
121.5149°E,25.0377°N,26.6,77,0.5,7.6,5.967,26.0,5.0,70,多雲有靄,5.3,2402.4971645768355,0.002275829910889795,74.92807871271918,23.950696418461543,40.09002375145488
121.5149°E,25.0377°N,28.1,73,0.0,7.2,5.075,18.6,5.6,70,多雲,5.3,398.3171300719366,0.0014945499301306606,10.463591174495857,23.932280182109274,38.75514399491954
121.5149°E,25.0377°N,25.3,85,4.5,1.9,3.114,11.0,8.4,71,多雲有雨,5.3,6763.889997877334,0.002970099768025653,42.44374662396153,24.929559807440054,43.75683626077226
121.5149°E,25.0377°N,21.5,91,1.0,1.4,2.633,19.8,9.4,72,陰有雨,5.3,1028.462882177769,0.015167552033482678,42.4292374325812,24.12552444981112,37.52015886159813
121.5149°E,25.0377°N,21.9,92,4.0,0.8,3.947,23.0,9.8,72,陰有雨,5.3,6724.535305091738,0.007438923716680002,70.4497198248126,23.942080809730196,48.7997627471669
121.5149°E,25.0377°N,22.3,94,19.5,0.0,1.036,15.0,10.0,72,陰有雨,5.3,5262.770419251412,0.008039191018986749,18.615566973666397,24.924976250950387,51.93648835650515
121.5149°E,25.0377°N,19.0,86,1.0,0.0,0.783,14.8,10.0,73,陰有雨,5.3,1329.929470380609,0.00317505139401632,31.464760677511183,24.717493017607715,41.05573524484592
121.5149°E,25.0377°N,21.6,86,5.5,0.0,1.397,21.0,9.8,73,陰有雨,5.3,7193.668333443534,0.017429649575467762,23.698206447169834,26.74058214134504,47.22390801351533
121.5149°E,25.0377°N,24.4,79,0.0,4.7,4.878,17.4,7.8,73,多雲有靄,5.3,3074.5074227980153,0.004236985377519902,36.452344755588825,25.971164377875336,38.248357808274775
121.5149°E,25.0377°N,25.6,82,0.0,2.9,4.369,10.2,8.8,74,多雲有靄,5.3,4814.977529509853,0.014957201731401958,16.157403985608987,25.63362889059459,50.66651611788785
121.5149°E,25.0377°N,26.1,84,0.0,3.5,4.847,9.6,9.2,74,陰有靄,5.3,2802.646161095564,0.005634310641241322,90.7644646099839,23.047730238671694,44.04455532467524
121.5149°E,25.0377°N,27.9,80,0.0,6.1,5.181,18.2,5.6,75,多雲有靄,5.3,5614.535427501097,0.011306957054289446,39.975498768086446,24.1561847177994,46.37020106210366
121.5149°E,25.0377°N,23.3,83,76.0,0.0,1.633,19.6,10.0,76,陰有雨,5.3,4980.28834810021,0.008604968653228608,42.83323980388564,23.057605458845064,37.19032827719204
121.5149°E,25.0377°N,25.1,79,1.0,2.4,3.8,32.2,9.0,76,陰有雨,5.3,3202.746336208602,0.0016206968011114433,61.149947665960234,25.03807303838772,41.51697803201729
