經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
119.9234°E,26.1693°N,8.6,86,0.0,0.0,0.725,37.0,10.0,52,陰有靄,97.842,6684.184247009697,0.013640184120254235,68.71780644058965,24.767944289262974,37.1129615876902
119.9234°E,26.1693°N,7.0,88,2.0,0.0,0.908,9.4,10.0,51,陰有雨,97.842,197.88046447927516,0.004781450227071148,93.86042569387874,25.796053224344494,20.832337300991348
119.9234°E,26.1693°N,9.6,88,0.5,0.0,0.875,11.6,10.0,51,陰有靄,97.842,3544.435926179996,0.008238090235162338,3.1910664818862178,24.26753764746611,28.26483109348309
119.9234°E,26.1693°N,10.8,96,7.0,0.0,0.906,8.6,10.0,50,陰有雨,97.842,4906.549261955023,0.014359196006577488,91.7137383213265,27.141446044127797,32.63958941366965
119.9234°E,26.1693°N,8.0,88,6.5,0.0,0.875,37.0,10.0,50,陰有雨,97.842,1747.7787954037242,0.002691044248850189,99.5616813814052,25.684203530535804,37.340976588191396
119.9234°E,26.1693°N,7.1,69,0.0,0.6,1.911,22.0,10.0,50,陰天,97.842,7114.288656646057,0.0011102712318250333,20.807353764294202,27.073083781946732,25.15658821827754
119.9234°E,26.1693°N,9.6,71,0.0,5.2,4.172,20.0,6.6,49,多雲,97.842,2263.3646682110457,0.004684068086098658,85.03281523125304,27.00705535224516,20.95462495277887
119.9234°E,26.1693°N,17.6,91,0.0,4.7,2.356,7.6,7.6,49,多雲有靄,97.842,3509.6160489072076,0.002591980732940334,56.403668420466346,25.317568870594076,41.365350980459134
119.9234°E,26.1693°N,11.1,94,2.5,0.0,0.414,20.2,10.0,48,陰有雨,97.842,7234.257028671193,0.00016487771750710623,54.32528730804368,25.43264266986628,36.19392241393904
119.9234°E,26.1693°N,10.4,73,1.5,7.9,3.683,11.2,4.6,48,多雲有雨,97.842,6077.446550988014,0.020095875968574844,42.32505120451246,25.530810313814982,22.488686753283922
119.9234°E,26.1693°N,11.0,70,0.0,10.4,3.756,15.8,0.0,48,晴天,97.842,9941.00923725055,0.00027326714480561953,0.35317964730749996,26.859991942618905,37.519038898759746
119.9234°E,26.1693°N,11.7,98,18.0,0.0,0.533,1.2,10.0,47,陰有雨,97.842,5822.911847833521,0.014890828932600138,28.92614859829812,24.480267199125393,34.443397475052066
119.9234°E,26.1693°N,14.4,65,0.0,10.8,3.883,24.0,0.8,47,晴天,97.842,8633.761681441532,0.06752467988356206,73.33721540638943,25.10711972275891,43.27749011574098
119.9234°E,26.1693°N,11.3,73,0.0,1.2,1.994,8.2,9.6,46,陰天,97.842,1696.9134735506943,0.008080327136015475,19.10524223135166,26.01593579915427,36.12392990493167
119.9234°E,26.1693°N,12.3,100,3.0,0.0,0.914,2.2,10.0,46,陰有雨,97.842,1158.066368112246,0.023485440443499296,49.839504256521124,24.626035189728714,36.55110588022822
119.9234°E,26.1693°N,13.7,100,8.5,0.0,0.683,1.6,10.0,45,陰有雨,97.842,937.1016320444701,9.334468921060577e-05,64.8245223650623,25.246028439573458,32.58327469803717
119.9234°E,26.1693°N,14.5,96,0.0,6.6,3.089,2.4,4.0,45,多雲有靄,97.842,416.52261186200457,0.006136626732053598,86.22158326475842,24.706979997655303,37.6063579073698
119.9234°E,26.1693°N,11.6,89,1.0,6.6,2.606,17.0,6.0,45,多雲有雨,97.842,3775.586596067972,0.04672043906623518,64.48715670360983,25.014426690425243,35.31497354745569
119.9234°E,26.1693°N,12.2,78,0.0,10.9,3.539,9.0,0.8,44,晴有靄,97.842,4988.012101642306,0.004101477503893137,12.982594105743095,25.280086529013072,32.36196254213209
119.9234°E,26.1693°N,13.3,70,0.0,5.9,2.581,18.0,5.2,44,多雲,97.842,1092.1970214382986,0.0005550561122575387,44.90542734050279,27.19078323020587,34.62825989079573
119.9234°E,26.1693°N,17.7,68,0.0,2.1,1.806,17.0,10.0,44,陰天,97.842,8335.485639373786,0.007213953657426391,47.648534419719454,27.642511119985755,28.192393053025064
119.9234°E,26.1693°N,19.2,90,0.5,1.8,0.722,7.0,9.2,44,陰有靄,97.842,7114.01461070077,0.009627496599179095,90.10915878674035,25.866878280072058,47.164647360906685
119.9234°E,26.1693°N,23.5,80,0.0,9.6,0.242,13.0,5.2,44,多雲有靄,97.842,5595.221686424879,0.004650648981656136,73.86961629554138,24.788968719108237,45.91684784849622
119.9234°E,26.1693°N,23.6,81,0.0,10.2,0.797,19.0,4.0,43,多雲有靄,97.842,5944.3591593729225,0.03115892863784487,79.53861618347513,27.861914383114943,52.592799780453795
119.9234°E,26.1693°N,15.4,87,0.0,1.0,0.611,9.0,9.8,43,陰有靄,97.842,8812.716424419319,0.0007969314661629024,54.56712587344189,24.810927643882984,36.29740543781377
119.9234°E,26.1693°N,14.0,84,0.0,3.4,1.025,15.0,9.0,43,陰有靄,97.842,7254.086395518467,0.018676513043050045,8.388766619108923,27.402419505043696,36.42947463178391
119.9234°E,26.1693°N,16.8,90,0.0,10.9,0.436,14.0,3.4,43,晴有靄,97.842,3522.20957531517,0.0342758577048658,32.89653268154381,26.932773833844493,28.14864572837883
119.9234°E,26.1693°N,18.8,91,11.0,4.3,0.625,6.6,6.8,42,多雲有雨,97.842,7115.43048550721,0.030028616527207747,11.34208925824024,24.310938415098132,41.54039772994564
119.9234°E,26.1693°N,19.7,94,17.5,0.5,0.581,9.6,9.4,42,陰有雨,97.842,2778.4448364645677,0.0006902225977284375,4.587326443457085,25.170013252212076,38.54698707488468
